split,policy,attack_scope,configuration,method,model,threshold,rows,positives,contextual_negatives,tn,fp,fn,tp,precision,recall_sensitivity,specificity,npv,f1,balanced_accuracy,mcc,false_positive_rate,predicted_positive_rate
teste_final_2025,strict,insertion,b_completa,AE,AE:b_completa,q999,1371,914,457,457,0,914,0,0.0,0.0,1.0,0.3333333333333333,0.0,0.5,0.0,0.0,0.0
teste_final_2025,strict,displacement,b_completa,AE,AE:b_completa,q990,50,25,25,24,1,25,0,0.0,0.0,0.96,0.4897959183673469,0.0,0.48,-0.14285714285714285,0.040000000000000036,0.02
teste_final_2025,strict,displacement,b_completa,AE,AE:b_completa,q995,50,25,25,25,0,25,0,0.0,0.0,1.0,0.5,0.0,0.5,0.0,0.0,0.0
teste_final_2025,strict,displacement,b_completa,AE,AE:b_completa,q999,50,25,25,25,0,25,0,0.0,0.0,1.0,0.5,0.0,0.5,0.0,0.0,0.0
teste_final_2025,sensitivity,all,b_completa,AE,AE:b_completa,q990,1741,1099,642,627,15,1062,37,0.7115384615384616,0.03366696997270246,0.9766355140186916,0.37122557726465366,0.06429192006950478,0.505151241995697,0.02920060247378827,0.02336448598130836,0.02986789201608271
teste_final_2025,sensitivity,all,b_completa,AE,AE:b_completa,q995,1741,1099,642,634,8,1092,7,0.4666666666666667,0.006369426751592357,0.9875389408099688,0.36732329084588644,0.012567324955116697,0.4969541837807806,-0.03180050565514854,0.012461059190031154,0.00861573808156232
teste_final_2025,sensitivity,all,b_completa,AE,AE:b_completa,q999,1741,1099,642,642,0,1099,0,0.0,0.0,1.0,0.3687535898908673,0.0,0.5,0.0,0.0,0.0
teste_final_2025,sensitivity,insertion,b_completa,AE,AE:b_completa,q990,1371,914,457,450,7,882,32,0.8205128205128205,0.0350109409190372,0.9846827133479212,0.33783783783783783,0.06715634837355719,0.5098468271334792,0.055843559328745504,0.015317286652078765,0.028446389496717725
teste_final_2025,sensitivity,insertion,b_completa,AE,AE:b_completa,q995,1371,914,457,454,3,908,6,0.6666666666666666,0.006564551422319475,0.9934354485776805,0.3333333333333333,0.013001083423618635,0.5,0.0,0.006564551422319487,0.006564551422319475
teste_final_2025,sensitivity,insertion,b_completa,AE,AE:b_completa,q999,1371,914,457,457,0,914,0,0.0,0.0,1.0,0.3333333333333333,0.0,0.5,0.0,0.0,0.0
teste_final_2025,sensitivity,displacement,b_completa,AE,AE:b_completa,q990,370,185,185,177,8,180,5,0.38461538461538464,0.02702702702702703,0.9567567567567568,0.4957983193277311,0.050505050505050504,0.49189189189189186,-0.044036771377507694,0.043243243243243246,0.03513513513513514
teste_final_2025,sensitivity,displacement,b_completa,AE,AE:b_completa,q995,370,185,185,180,5,184,1,0.16666666666666666,0.005405405405405406,0.972972972972973,0.4945054945054945,0.010471204188481676,0.4891891891891892,-0.08559209850218258,0.027027027027026973,0.016216216216216217
teste_final_2025,sensitivity,displacement,b_completa,AE,AE:b_completa,q999,370,185,185,185,0,185,0,0.0,0.0,1.0,0.5,0.0,0.5,0.0,0.0,0.0
teste_final_2025,strict,all,b_completa,IF,IF:b_completa,q990,1421,939,482,471,11,881,58,0.8405797101449275,0.0617678381256656,0.9771784232365145,0.34837278106508873,0.11507936507936507,0.51947313068109,0.08578457383294702,0.022821576763485507,0.048557353976073185
teste_final_2025,strict,all,b_completa,IF,IF:b_completa,q995,1421,939,482,475,7,930,9,0.5625,0.009584664536741214,0.9854771784232366,0.33807829181494664,0.018848167539267015,0.4975309214799889,-0.0221576173855643,0.014522821576763434,0.011259676284306826
teste_final_2025,strict,all,b_completa,IF,IF:b_completa,q999,1421,939,482,478,4,939,0,0.0,0.0,0.991701244813278,0.33733239237826396,0.0,0.495850622406639,-0.07415737485795688,0.008298755186721962,0.0028149190710767065
teste_final_2025,strict,insertion,b_completa,IF,IF:b_completa,q990,1371,914,457,456,1,856,58,0.9830508474576272,0.06345733041575492,0.9978118161925602,0.3475609756097561,0.11921891058581707,0.5306345733041575,0.1423246438883928,0.002188183807439792,0.043034281546316555
teste_final_2025,strict,insertion,b_completa,IF,IF:b_completa,q995,1371,914,457,457,0,905,9,1.0,0.009846827133479213,1.0,0.3355359765051395,0.01950162513542795,0.5049234135667396,0.05748012489295105,0.0,0.006564551422319475
teste_final_2025,strict,insertion,b_completa,IF,IF:b_completa,q999,1371,914,457,457,0,914,0,0.0,0.0,1.0,0.3333333333333333,0.0,0.5,0.0,0.0,0.0
teste_final_2025,strict,displacement,b_completa,IF,IF:b_completa,q990,50,25,25,15,10,25,0,0.0,0.0,0.6,0.375,0.0,0.3,-0.5,0.4,0.2
teste_final_2025,strict,displacement,b_completa,IF,IF:b_completa,q995,50,25,25,18,7,25,0,0.0,0.0,0.72,0.4186046511627907,0.0,0.36,-0.4034732923929645,0.28,0.14
teste_final_2025,strict,displacement,b_completa,IF,IF:b_completa,q999,50,25,25,21,4,25,0,0.0,0.0,0.84,0.45652173913043476,0.0,0.42,-0.29488391230979427,0.16000000000000003,0.08
teste_final_2025,sensitivity,all,b_completa,IF,IF:b_completa,q990,1741,1099,642,631,11,1041,58,0.8405797101449275,0.052775250227479524,0.9828660436137072,0.37739234449760767,0.09931506849315067,0.5178206469205934,0.08814083076918323,0.01713395638629278,0.03963239517518667
teste_final_2025,sensitivity,all,b_completa,IF,IF:b_completa,q995,1741,1099,642,635,7,1090,9,0.5625,0.00818926296633303,0.9890965732087228,0.3681159420289855,0.016143497757847534,0.4986429180875279,-0.013722962514441288,0.010903426791277204,0.009190120620333142
teste_final_2025,sensitivity,all,b_completa,IF,IF:b_completa,q999,1741,1099,642,638,4,1099,0,0.0,0.0,0.9937694704049844,0.3672999424294761,0.0,0.4968847352024922,-0.06278579802360727,0.006230529595015577,0.0022975301550832855
teste_final_2025,sensitivity,insertion,b_completa,IF,IF:b_completa,q990,1371,914,457,456,1,856,58,0.9830508474576272,0.06345733041575492,0.9978118161925602,0.3475609756097561,0.11921891058581707,0.5306345733041575,0.1423246438883928,0.002188183807439792,0.043034281546316555
teste_final_2025,sensitivity,insertion,b_completa,IF,IF:b_completa,q995,1371,914,457,457,0,905,9,1.0,0.009846827133479213,1.0,0.3355359765051395,0.01950162513542795,0.5049234135667396,0.05748012489295105,0.0,0.006564551422319475
teste_final_2025,sensitivity,insertion,b_completa,IF,IF:b_completa,q999,1371,914,457,457,0,914,0,0.0,0.0,1.0,0.3333333333333333,0.0,0.5,0.0,0.0,0.0
teste_final_2025,sensitivity,displacement,b_completa,IF,IF:b_completa,q990,370,185,185,175,10,185,0,0.0,0.0,0.9459459459459459,0.4861111111111111,0.0,0.47297297297297297,-0.16666666666666666,0.05405405405405406,0.02702702702702703
teste_final_2025,sensitivity,displacement,b_completa,IF,IF:b_completa,q995,370,185,185,178,7,185,0,0.0,0.0,0.9621621621621622,0.4903581267217631,0.0,0.4810810810810811,-0.13886593015017695,0.037837837837837784,0.01891891891891892
teste_final_2025,sensitivity,displacement,b_completa,IF,IF:b_completa,q999,370,185,185,181,4,185,0,0.0,0.0,0.9783783783783784,0.49453551912568305,0.0,0.4891891891891892,-0.10454167469786334,0.021621621621621623,0.010810810810810811
teste_final_2025,strict,all,c_completa,AE,AE:c_completa,q990,1421,939,482,480,2,938,1,0.3333333333333333,0.0010649627263045794,0.995850622406639,0.3385049365303244,0.0021231422505307855,0.4984577925664718,-0.031814885183377446,0.004149377593360981,0.00211118930330753
teste_final_2025,strict,all,c_completa,AE,AE:c_completa,q995,1421,939,482,480,2,939,0,0.0,0.0,0.995850622406639,0.3382663847780127,0.0,0.4979253112033195,-0.05240021598978273,0.004149377593360981,0.0014074595355383533
teste_final_2025,strict,all,c_completa,AE,AE:c_completa,q999,1421,939,482,482,0,939,0,0.0,0.0,1.0,0.3391977480647431,0.0,0.5,0.0,0.0,0.0
teste_final_2025,strict,insertion,c_completa,AE,AE:c_completa,q990,1371,914,457,456,1,913,1,0.5,0.0010940919037199124,0.9978118161925602,0.3330898466033601,0.002183406113537118,0.49945295404814005,-0.013513513513513514,0.002188183807439792,0.0014587892049598833
teste_final_2025,strict,insertion,c_completa,AE,AE:c_completa,q995,1371,914,457,456,1,914,0,0.0,0.0,0.9978118161925602,0.33284671532846716,0.0,0.4989059080962801,-0.03820803599504351,0.002188183807439792,0.0007293946024799417
teste_final_2025,strict,insertion,c_completa,AE,AE:c_completa,q999,1371,914,457,457,0,914,0,0.0,0.0,1.0,0.3333333333333333,0.0,0.5,0.0,0.0,0.0
teste_final_2025,strict,displacement,c_completa,AE,AE:c_completa,q990,50,25,25,24,1,25,0,0.0,0.0,0.96,0.4897959183673469,0.0,0.48,-0.14285714285714285,0.040000000000000036,0.02
teste_final_2025,strict,displacement,c_completa,AE,AE:c_completa,q995,50,25,25,24,1,25,0,0.0,0.0,0.96,0.4897959183673469,0.0,0.48,-0.14285714285714285,0.040000000000000036,0.02
teste_final_2025,strict,displacement,c_completa,AE,AE:c_completa,q999,50,25,25,25,0,25,0,0.0,0.0,1.0,0.5,0.0,0.5,0.0,0.0,0.0
teste_final_2025,sensitivity,all,c_completa,AE,AE:c_completa,q990,1741,1099,642,637,5,1097,2,0.2857142857142857,0.0018198362147406734,0.9922118380062306,0.367358708189158,0.0036166365280289325,0.49701583711048564,-0.04550355364064831,0.007788161993769416,0.00402067777139575
teste_final_2025,sensitivity,all,c_completa,AE,AE:c_completa,q995,1741,1099,642,640,2,1099,0,0.0,0.0,0.9968847352024922,0.3680276020701553,0.0,0.4984423676012461,-0.04437072643384858,0.0031152647975077885,0.0011487650775416428
teste_final_2025,sensitivity,all,c_completa,AE,AE:c_completa,q999,1741,1099,642,642,0,1099,0,0.0,0.0,1.0,0.3687535898908673,0.0,0.5,0.0,0.0,0.0
teste_final_2025,sensitivity,insertion,c_completa,AE,AE:c_completa,q990,1371,914,457,456,1,913,1,0.5,0.0010940919037199124,0.9978118161925602,0.3330898466033601,0.002183406113537118,0.49945295404814005,-0.013513513513513514,0.002188183807439792,0.0014587892049598833
teste_final_2025,sensitivity,insertion,c_completa,AE,AE:c_completa,q995,1371,914,457,456,1,914,0,0.0,0.0,0.9978118161925602,0.33284671532846716,0.0,0.4989059080962801,-0.03820803599504351,0.002188183807439792,0.0007293946024799417
teste_final_2025,sensitivity,insertion,c_completa,AE,AE:c_completa,q999,1371,914,457,457,0,914,0,0.0,0.0,1.0,0.3333333333333333,0.0,0.5,0.0,0.0,0.0
teste_final_2025,sensitivity,displacement,c_completa,AE,AE:c_completa,q990,370,185,185,181,4,184,1,0.2,0.005405405405405406,0.9783783783783784,0.4958904109589041,0.010526315789473684,0.49189189189189186,-0.07022468831767834,0.021621621621621623,0.013513513513513514
teste_final_2025,sensitivity,displacement,c_completa,AE,AE:c_completa,q995,370,185,185,184,1,185,0,0.0,0.0,0.9945945945945946,0.4986449864498645,0.0,0.4972972972972973,-0.052057920629535355,0.00540540540540535,0.002702702702702703
teste_final_2025,sensitivity,displacement,c_completa,AE,AE:c_completa,q999,370,185,185,185,0,185,0,0.0,0.0,1.0,0.5,0.0,0.5,0.0,0.0,0.0
teste_final_2025,strict,all,c_completa,IF,IF:c_completa,q990,1421,939,482,474,8,885,54,0.8709677419354839,0.05750798722044728,0.983402489626556,0.3487858719646799,0.1078921078921079,0.5204552384235016,0.09481679773915566,0.016597510373444035,0.043631245601688955
teste_final_2025,strict,all,c_completa,IF,IF:c_completa,q995,1421,939,482,476,6,918,21,0.7777777777777778,0.022364217252396165,0.9875518672199171,0.34146341463414637,0.043478260869565216,0.5049580422361566,0.034386127094163846,0.012448132780082943,0.019000703729767768
teste_final_2025,strict,all,c_completa,IF,IF:c_completa,q999,1421,939,482,479,3,937,2,0.4,0.002129925452609159,0.9937759336099585,0.3382768361581921,0.004237288135593221,0.49795292953128384,-0.03273425605323964,0.006224066390041472,0.003518648838845883
teste_final_2025,strict,insertion,c_completa,IF,IF:c_completa,q990,1371,914,457,457,0,861,53,1.0,0.05798687089715536,1.0,0.34673748103186647,0.10961737331954498,0.5289934354485777,0.14179640879726008,0.0,0.03865791393143691
teste_final_2025,strict,insertion,c_completa,IF,IF:c_completa,q995,1371,914,457,457,0,893,21,1.0,0.022975929978118162,1.0,0.3385185185185185,0.04491978609625668,0.5114879649890591,0.08819171036881969,0.0,0.015317286652078774
teste_final_2025,strict,insertion,c_completa,IF,IF:c_completa,q999,1371,914,457,457,0,912,2,1.0,0.002188183807439825,1.0,0.3338203067932798,0.004366812227074236,0.5010940919037199,0.02702702702702703,0.0,0.0014587892049598833
teste_final_2025,strict,displacement,c_completa,IF,IF:c_completa,q990,50,25,25,17,8,24,1,0.1111111111111111,0.04,0.68,0.4146341463414634,0.058823529411764705,0.36000000000000004,-0.3644054444067475,0.31999999999999995,0.18
teste_final_2025,strict,displacement,c_completa,IF,IF:c_completa,q995,50,25,25,19,6,25,0,0.0,0.0,0.76,0.4318181818181818,0.0,0.38,-0.3692744729379982,0.24,0.12
teste_final_2025,strict,displacement,c_completa,IF,IF:c_completa,q999,50,25,25,22,3,25,0,0.0,0.0,0.88,0.46808510638297873,0.0,0.44,-0.2526455763199557,0.12,0.06
teste_final_2025,sensitivity,all,c_completa,IF,IF:c_completa,q990,1741,1099,642,634,8,1044,55,0.873015873015873,0.05004549590536852,0.9875389408099688,0.3778307508939213,0.09466437177280551,0.5187922183576686,0.09709752345757178,0.012461059190031154,0.03618609994256174
teste_final_2025,sensitivity,all,c_completa,IF,IF:c_completa,q995,1741,1099,642,636,6,1078,21,0.7777777777777778,0.01910828025477707,0.9906542056074766,0.3710618436406068,0.037300177619893425,0.5048812429311269,0.03811882343200237,0.009345794392523366,0.015508328546812177
teste_final_2025,sensitivity,all,c_completa,IF,IF:c_completa,q999,1741,1099,642,639,3,1097,2,0.4,0.0018198362147406734,0.9953271028037384,0.3680875576036866,0.003623188405797101,0.49857346950923953,-0.025722759193565536,0.004672897196261627,0.002871912693854107
teste_final_2025,sensitivity,insertion,c_completa,IF,IF:c_completa,q990,1371,914,457,457,0,861,53,1.0,0.05798687089715536,1.0,0.34673748103186647,0.10961737331954498,0.5289934354485777,0.14179640879726008,0.0,0.03865791393143691
teste_final_2025,sensitivity,insertion,c_completa,IF,IF:c_completa,q995,1371,914,457,457,0,893,21,1.0,0.022975929978118162,1.0,0.3385185185185185,0.04491978609625668,0.5114879649890591,0.08819171036881969,0.0,0.015317286652078774
teste_final_2025,sensitivity,insertion,c_completa,IF,IF:c_completa,q999,1371,914,457,457,0,912,2,1.0,0.002188183807439825,1.0,0.3338203067932798,0.004366812227074236,0.5010940919037199,0.02702702702702703,0.0,0.0014587892049598833
teste_final_2025,sensitivity,displacement,c_completa,IF,IF:c_completa,q990,370,185,185,177,8,183,2,0.2,0.010810810810810811,0.9567567567567568,0.49166666666666664,0.020512820512820513,0.4837837837837838,-0.1,0.043243243243243246,0.02702702702702703
teste_final_2025,sensitivity,displacement,c_completa,IF,IF:c_completa,q995,370,185,185,179,6,185,0,0.0,0.0,0.9675675675675676,0.49175824175824173,0.0,0.4837837837837838,-0.12838814775327387,0.032432432432432434,0.016216216216216217
teste_final_2025,sensitivity,displacement,c_completa,IF,IF:c_completa,q999,370,185,185,182,3,185,0,0.0,0.0,0.9837837837837838,0.49591280653950953,0.0,0.4918918918918919,-0.09041231620183682,0.01621621621621616,0.008108108108108109
teste_final_2025,strict,all,b_sem_taxas_absolutas,AE,AE:b_sem_taxas_absolutas,q990,1421,939,482,482,0,939,0,0.0,0.0,1.0,0.3391977480647431,0.0,0.5,0.0,0.0,0.0
teste_final_2025,strict,all,b_sem_taxas_absolutas,AE,AE:b_sem_taxas_absolutas,q995,1421,939,482,482,0,939,0,0.0,0.0,1.0,0.3391977480647431,0.0,0.5,0.0,0.0,0.0
teste_final_2025,strict,all,b_sem_taxas_absolutas,AE,AE:b_sem_taxas_absolutas,q999,1421,939,482,482,0,939,0,0.0,0.0,1.0,0.3391977480647431,0.0,0.5,0.0,0.0,0.0
teste_final_2025,strict,insertion,b_sem_taxas_absolutas,AE,AE:b_sem_taxas_absolutas,q990,1371,914,457,457,0,914,0,0.0,0.0,1.0,0.3333333333333333,0.0,0.5,0.0,0.0,0.0
teste_final_2025,strict,insertion,b_sem_taxas_absolutas,AE,AE:b_sem_taxas_absolutas,q995,1371,914,457,457,0,914,0,0.0,0.0,1.0,0.3333333333333333,0.0,0.5,0.0,0.0,0.0
teste_final_2025,strict,insertion,b_sem_taxas_absolutas,AE,AE:b_sem_taxas_absolutas,q999,1371,914,457,457,0,914,0,0.0,0.0,1.0,0.3333333333333333,0.0,0.5,0.0,0.0,0.0
teste_final_2025,strict,displacement,b_sem_taxas_absolutas,AE,AE:b_sem_taxas_absolutas,q990,50,25,25,25,0,25,0,0.0,0.0,1.0,0.5,0.0,0.5,0.0,0.0,0.0
teste_final_2025,strict,displacement,b_sem_taxas_absolutas,AE,AE:b_sem_taxas_absolutas,q995,50,25,25,25,0,25,0,0.0,0.0,1.0,0.5,0.0,0.5,0.0,0.0,0.0
teste_final_2025,strict,displacement,b_sem_taxas_absolutas,AE,AE:b_sem_taxas_absolutas,q999,50,25,25,25,0,25,0,0.0,0.0,1.0,0.5,0.0,0.5,0.0,0.0,0.0
teste_final_2025,sensitivity,all,b_sem_taxas_absolutas,AE,AE:b_sem_taxas_absolutas,q990,1741,1099,642,642,0,1099,0,0.0,0.0,1.0,0.3687535898908673,0.0,0.5,0.0,0.0,0.0
teste_final_2025,sensitivity,all,b_sem_taxas_absolutas,AE,AE:b_sem_taxas_absolutas,q995,1741,1099,642,642,0,1099,0,0.0,0.0,1.0,0.3687535898908673,0.0,0.5,0.0,0.0,0.0
teste_final_2025,sensitivity,all,b_sem_taxas_absolutas,AE,AE:b_sem_taxas_absolutas,q999,1741,1099,642,642,0,1099,0,0.0,0.0,1.0,0.3687535898908673,0.0,0.5,0.0,0.0,0.0
teste_final_2025,sensitivity,insertion,b_sem_taxas_absolutas,AE,AE:b_sem_taxas_absolutas,q990,1371,914,457,457,0,914,0,0.0,0.0,1.0,0.3333333333333333,0.0,0.5,0.0,0.0,0.0
teste_final_2025,sensitivity,insertion,b_sem_taxas_absolutas,AE,AE:b_sem_taxas_absolutas,q995,1371,914,457,457,0,914,0,0.0,0.0,1.0,0.3333333333333333,0.0,0.5,0.0,0.0,0.0
teste_final_2025,sensitivity,insertion,b_sem_taxas_absolutas,AE,AE:b_sem_taxas_absolutas,q999,1371,914,457,457,0,914,0,0.0,0.0,1.0,0.3333333333333333,0.0,0.5,0.0,0.0,0.0
teste_final_2025,sensitivity,displacement,b_sem_taxas_absolutas,AE,AE:b_sem_taxas_absolutas,q990,370,185,185,185,0,185,0,0.0,0.0,1.0,0.5,0.0,0.5,0.0,0.0,0.0
teste_final_2025,sensitivity,displacement,b_sem_taxas_absolutas,AE,AE:b_sem_taxas_absolutas,q995,370,185,185,185,0,185,0,0.0,0.0,1.0,0.5,0.0,0.5,0.0,0.0,0.0
teste_final_2025,sensitivity,displacement,b_sem_taxas_absolutas,AE,AE:b_sem_taxas_absolutas,q999,370,185,185,185,0,185,0,0.0,0.0,1.0,0.5,0.0,0.5,0.0,0.0,0.0
teste_final_2025,strict,all,b_sem_taxas_absolutas,IF,IF:b_sem_taxas_absolutas,q990,1421,939,482,480,2,928,11,0.8461538461538461,0.011714589989350373,0.995850622406639,0.3409090909090909,0.023109243697478993,0.5037826061979946,0.0376187566288243,0.004149377593360981,0.009148486980999296
teste_final_2025,strict,all,b_sem_taxas_absolutas,IF,IF:b_sem_taxas_absolutas,q995,1421,939,482,482,0,939,0,0.0,0.0,1.0,0.3391977480647431,0.0,0.5,0.0,0.0,0.0
teste_final_2025,strict,all,b_sem_taxas_absolutas,IF,IF:b_sem_taxas_absolutas,q999,1421,939,482,482,0,939,0,0.0,0.0,1.0,0.3391977480647431,0.0,0.5,0.0,0.0,0.0
teste_final_2025,strict,insertion,b_sem_taxas_absolutas,IF,IF:b_sem_taxas_absolutas,q990,1371,914,457,457,0,903,11,1.0,0.012035010940919038,1.0,0.3360294117647059,0.023783783783783784,0.5060175054704595,0.06359337738364604,0.0,0.008023340627279359
teste_final_2025,strict,insertion,b_sem_taxas_absolutas,IF,IF:b_sem_taxas_absolutas,q995,1371,914,457,457,0,914,0,0.0,0.0,1.0,0.3333333333333333,0.0,0.5,0.0,0.0,0.0
teste_final_2025,strict,insertion,b_sem_taxas_absolutas,IF,IF:b_sem_taxas_absolutas,q999,1371,914,457,457,0,914,0,0.0,0.0,1.0,0.3333333333333333,0.0,0.5,0.0,0.0,0.0
teste_final_2025,strict,displacement,b_sem_taxas_absolutas,IF,IF:b_sem_taxas_absolutas,q990,50,25,25,23,2,25,0,0.0,0.0,0.92,0.4791666666666667,0.0,0.46,-0.2041241452319315,0.07999999999999996,0.04
teste_final_2025,strict,displacement,b_sem_taxas_absolutas,IF,IF:b_sem_taxas_absolutas,q995,50,25,25,25,0,25,0,0.0,0.0,1.0,0.5,0.0,0.5,0.0,0.0,0.0
teste_final_2025,strict,displacement,b_sem_taxas_absolutas,IF,IF:b_sem_taxas_absolutas,q999,50,25,25,25,0,25,0,0.0,0.0,1.0,0.5,0.0,0.5,0.0,0.0,0.0
teste_final_2025,sensitivity,all,b_sem_taxas_absolutas,IF,IF:b_sem_taxas_absolutas,q990,1741,1099,642,640,2,1088,11,0.8461538461538461,0.010009099181073703,0.9968847352024922,0.37037037037037035,0.019784172661870505,0.5034469171917829,0.03863524412695376,0.0031152647975077885,0.007466973004020678
teste_final_2025,sensitivity,all,b_sem_taxas_absolutas,IF,IF:b_sem_taxas_absolutas,q995,1741,1099,642,642,0,1099,0,0.0,0.0,1.0,0.3687535898908673,0.0,0.5,0.0,0.0,0.0
teste_final_2025,sensitivity,all,b_sem_taxas_absolutas,IF,IF:b_sem_taxas_absolutas,q999,1741,1099,642,642,0,1099,0,0.0,0.0,1.0,0.3687535898908673,0.0,0.5,0.0,0.0,0.0
teste_final_2025,sensitivity,insertion,b_sem_taxas_absolutas,IF,IF:b_sem_taxas_absolutas,q990,1371,914,457,457,0,903,11,1.0,0.012035010940919038,1.0,0.3360294117647059,0.023783783783783784,0.5060175054704595,0.06359337738364604,0.0,0.008023340627279359
teste_final_2025,sensitivity,insertion,b_sem_taxas_absolutas,IF,IF:b_sem_taxas_absolutas,q995,1371,914,457,457,0,914,0,0.0,0.0,1.0,0.3333333333333333,0.0,0.5,0.0,0.0,0.0
teste_final_2025,sensitivity,insertion,b_sem_taxas_absolutas,IF,IF:b_sem_taxas_absolutas,q999,1371,914,457,457,0,914,0,0.0,0.0,1.0,0.3333333333333333,0.0,0.5,0.0,0.0,0.0
teste_final_2025,sensitivity,displacement,b_sem_taxas_absolutas,IF,IF:b_sem_taxas_absolutas,q990,370,185,185,183,2,185,0,0.0,0.0,0.9891891891891892,0.49728260869565216,0.0,0.4945945945945946,-0.07372097807744857,0.010810810810810811,0.005405405405405406
teste_final_2025,sensitivity,displacement,b_sem_taxas_absolutas,IF,IF:b_sem_taxas_absolutas,q995,370,185,185,185,0,185,0,0.0,0.0,1.0,0.5,0.0,0.5,0.0,0.0,0.0
teste_final_2025,sensitivity,displacement,b_sem_taxas_absolutas,IF,IF:b_sem_taxas_absolutas,q999,370,185,185,185,0,185,0,0.0,0.0,1.0,0.5,0.0,0.5,0.0,0.0,0.0
teste_final_2025,strict,all,c_sem_taxas_absolutas,AE,AE:c_sem_taxas_absolutas,q990,1421,939,482,479,3,935,4,0.5714285714285714,0.004259850905218318,0.9937759336099585,0.33875530410183874,0.008456659619450317,0.4990178922575884,-0.013282252161059663,0.006224066390041472,0.0049261083743842365
teste_final_2025,strict,all,c_sem_taxas_absolutas,AE,AE:c_sem_taxas_absolutas,q995,1421,939,482,481,1,936,3,0.75,0.003194888178913738,0.9979253112033195,0.3394495412844037,0.006362672322375397,0.5005600996911166,0.010010060983222614,0.0020746887966804906,0.0028149190710767065
teste_final_2025,strict,all,c_sem_taxas_absolutas,AE,AE:c_sem_taxas_absolutas,q999,1421,939,482,482,0,939,0,0.0,0.0,1.0,0.3391977480647431,0.0,0.5,0.0,0.0,0.0
teste_final_2025,strict,insertion,c_sem_taxas_absolutas,AE,AE:c_sem_taxas_absolutas,q990,1371,914,457,456,1,911,3,0.75,0.0032822757111597373,0.9978118161925602,0.3335771762984638,0.006535947712418302,0.50054704595186,0.009562484610388713,0.002188183807439792,0.0029175784099197666
teste_final_2025,strict,insertion,c_sem_taxas_absolutas,AE,AE:c_sem_taxas_absolutas,q995,1371,914,457,457,0,911,3,1.0,0.0032822757111597373,1.0,0.3340643274853801,0.006543075245365322,0.5016411378555798,0.033113308926626096,0.0,0.002188183807439825
teste_final_2025,strict,insertion,c_sem_taxas_absolutas,AE,AE:c_sem_taxas_absolutas,q999,1371,914,457,457,0,914,0,0.0,0.0,1.0,0.3333333333333333,0.0,0.5,0.0,0.0,0.0
teste_final_2025,strict,displacement,c_sem_taxas_absolutas,AE,AE:c_sem_taxas_absolutas,q990,50,25,25,23,2,24,1,0.3333333333333333,0.04,0.92,0.48936170212765956,0.07142857142857142,0.48000000000000004,-0.0842151921066519,0.07999999999999996,0.06
teste_final_2025,strict,displacement,c_sem_taxas_absolutas,AE,AE:c_sem_taxas_absolutas,q995,50,25,25,24,1,25,0,0.0,0.0,0.96,0.4897959183673469,0.0,0.48,-0.14285714285714285,0.040000000000000036,0.02
teste_final_2025,strict,displacement,c_sem_taxas_absolutas,AE,AE:c_sem_taxas_absolutas,q999,50,25,25,25,0,25,0,0.0,0.0,1.0,0.5,0.0,0.5,0.0,0.0,0.0
teste_final_2025,sensitivity,all,c_sem_taxas_absolutas,AE,AE:c_sem_taxas_absolutas,q990,1741,1099,642,639,3,1095,4,0.5714285714285714,0.003639672429481347,0.9953271028037384,0.3685121107266436,0.007233273056057865,0.4994833876166099,-0.007877485301361342,0.004672897196261627,0.00402067777139575
teste_final_2025,sensitivity,all,c_sem_taxas_absolutas,AE,AE:c_sem_taxas_absolutas,q995,1741,1099,642,641,1,1096,3,0.75,0.00272975432211101,0.9984423676012462,0.3690270581462291,0.005439709882139619,0.5005860609616786,0.011811613959400186,0.0015576323987538387,0.0022975301550832855
teste_final_2025,sensitivity,all,c_sem_taxas_absolutas,AE,AE:c_sem_taxas_absolutas,q999,1741,1099,642,642,0,1099,0,0.0,0.0,1.0,0.3687535898908673,0.0,0.5,0.0,0.0,0.0
teste_final_2025,sensitivity,insertion,c_sem_taxas_absolutas,AE,AE:c_sem_taxas_absolutas,q990,1371,914,457,456,1,911,3,0.75,0.0032822757111597373,0.9978118161925602,0.3335771762984638,0.006535947712418302,0.50054704595186,0.009562484610388713,0.002188183807439792,0.0029175784099197666
teste_final_2025,sensitivity,insertion,c_sem_taxas_absolutas,AE,AE:c_sem_taxas_absolutas,q995,1371,914,457,457,0,911,3,1.0,0.0032822757111597373,1.0,0.3340643274853801,0.006543075245365322,0.5016411378555798,0.033113308926626096,0.0,0.002188183807439825
teste_final_2025,sensitivity,insertion,c_sem_taxas_absolutas,AE,AE:c_sem_taxas_absolutas,q999,1371,914,457,457,0,914,0,0.0,0.0,1.0,0.3333333333333333,0.0,0.5,0.0,0.0,0.0
teste_final_2025,sensitivity,displacement,c_sem_taxas_absolutas,AE,AE:c_sem_taxas_absolutas,q990,370,185,185,183,2,184,1,0.3333333333333333,0.005405405405405406,0.9891891891891892,0.4986376021798365,0.010638297872340427,0.4972972972972973,-0.030137438733945608,0.010810810810810811,0.008108108108108109
teste_final_2025,sensitivity,displacement,c_sem_taxas_absolutas,AE,AE:c_sem_taxas_absolutas,q995,370,185,185,184,1,185,0,0.0,0.0,0.9945945945945946,0.4986449864498645,0.0,0.4972972972972973,-0.052057920629535355,0.00540540540540535,0.002702702702702703
