audit_id,audit_priority,detection_event_id,dataset_id,split,detector,validation_status,semantic_evidence,protocols,pool_addresses,attacker_address,attacker_executor_address,economic_entity_addresses,attacker_front_hash,attacker_front_index,attacker_front_status,attacker_front_selector,attacker_back_hash,attacker_back_index,attacker_back_status,attacker_back_selector,victim_hash,victim_index,victim_status,victim_selector,attacker_gas_cost_wei,attacker_gas_cost_eth,attacker_native_value_out_wei,attacker_transfer_events,attacker_token_deltas_raw_json,weth_delta_wei,weth_delta_eth,weth_after_gas_wei,weth_after_gas_eth,economic_status,front_etherscan_url,back_etherscan_url,victim_etherscan_url
semantic__displacement__2370,1,2370,independent_sampled__transicao_dencun_2024,transicao_dencun_2024,displacement,confirmed,Atacante anterior executou com sucesso e a vítima falhou; mesmo seletor e similaridade de calldata 1.000.,,,0x4a7e0a9e2c628494395a4ea04d9222114f20b00b,,0x4a7e0a9e2c628494395a4ea04d9222114f20b00b,0x60b935f7d5ab4c1e399efad7bc2a913333404471842187a2396a04382d645ccc,48,1,0x0162e2d0,,,,,0x01d8fbc43b27342373d95487abeaa8b835c41ee0ea8027cce00de7a2a538cb5c,49,0,0x0162e2d0,3845010370265744,0.003845010370265744,381000000000000000,1,"{""0x0353e9f2e8783135f2b71063c66ff62345d95e53"":6569146764655686692}",,,,,requires_token_valuation,https://etherscan.io/tx/0x60b935f7d5ab4c1e399efad7bc2a913333404471842187a2396a04382d645ccc,,https://etherscan.io/tx/0x01d8fbc43b27342373d95487abeaa8b835c41ee0ea8027cce00de7a2a538cb5c
semantic__displacement__1100,4,1100,independent_sampled__transicao_dencun_2024,transicao_dencun_2024,displacement,probable,"Ordem, seletor, calldata e pool são compatíveis, mas não foi comprovado efeito adverso suficiente; similaridade 0.929.",uniswap_v2,0x09802473adcd0cbe56854d82de6f7daf009f992b,0x8d224fd4617c4dc511527b591b6592f434f1b741,,0x8d224fd4617c4dc511527b591b6592f434f1b741,0xfda4bdc5bed4e03404832f6db27575cce1501b878c91aabc4684d1df25d0d6f0,6,1,0x0162e2d0,,,,,0x624de8bb863a211b3124e5c3c65835a30de7b2adc722eae1c1b777095d86e2cf,7,1,0x0162e2d0,10147051877626452,0.010147051877626451,250000000000000000,1,"{""0x97225fae89b370e7721f961d1145e64df56f2482"":2664621443413464932047035}",,,,,requires_token_valuation,https://etherscan.io/tx/0xfda4bdc5bed4e03404832f6db27575cce1501b878c91aabc4684d1df25d0d6f0,,https://etherscan.io/tx/0x624de8bb863a211b3124e5c3c65835a30de7b2adc722eae1c1b777095d86e2cf
semantic__displacement__1107,4,1107,independent_sampled__transicao_dencun_2024,transicao_dencun_2024,displacement,probable,"Ordem, seletor, calldata e pool são compatíveis, mas não foi comprovado efeito adverso suficiente; similaridade 1.000.",uniswap_v2,0x09802473adcd0cbe56854d82de6f7daf009f992b,0x747b057ed0c8722473724e46a025db53bb473444,,0x747b057ed0c8722473724e46a025db53bb473444,0xb43090c8d54a8ca83f9bea5189fd27f89bf9b3316b715509dc6a92153697fb10,14,1,0xe81dc5c1,,,,,0x5d3ba91a511601145259c652db54e862658e2bf912f9abe517c1a7defcde958f,15,1,0xe81dc5c1,16450388861562080,0.016450388861562078,200000000000000000,1,"{""0x97225fae89b370e7721f961d1145e64df56f2482"":2487042904854910564651938}",,,,,requires_token_valuation,https://etherscan.io/tx/0xb43090c8d54a8ca83f9bea5189fd27f89bf9b3316b715509dc6a92153697fb10,,https://etherscan.io/tx/0x5d3ba91a511601145259c652db54e862658e2bf912f9abe517c1a7defcde958f
semantic__displacement__1160,4,1160,independent_sampled__transicao_dencun_2024,transicao_dencun_2024,displacement,probable,"Ordem, seletor, calldata e pool são compatíveis, mas não foi comprovado efeito adverso suficiente; similaridade 1.000.",uniswap_v2,0x51715b214c9f135755e0707589a27f9cd30e66d3,0x0545e7a1465adba7ba702fe9405cf13cb01e2025,,0x0545e7a1465adba7ba702fe9405cf13cb01e2025,0x1ba81988603c64f8aac7ab3f089678bfff930ffa495ae53395448b3a0114354c,4,1,0x75713a08,,,,,0xcd821d2ae9df182196ad39cd05d3d373cccfab20281f70deed84f844608b4341,5,1,0x75713a08,8941075179351144,0.008941075179351145,0,2,"{""0x73f718aba461a9819a0478ba46db298071e32740"":-297500000000000}",,,,,requires_token_valuation,https://etherscan.io/tx/0x1ba81988603c64f8aac7ab3f089678bfff930ffa495ae53395448b3a0114354c,,https://etherscan.io/tx/0xcd821d2ae9df182196ad39cd05d3d373cccfab20281f70deed84f844608b4341
semantic__displacement__1339,4,1339,independent_sampled__transicao_dencun_2024,transicao_dencun_2024,displacement,probable,"Ordem, seletor, calldata e pool são compatíveis, mas não foi comprovado efeito adverso suficiente; similaridade 1.000.",uniswap_v2,0xdd5548e636d3adb0eabe243c53b9389cc91c9b40,0x73daf82102ed61b0ad0004de80d49457c2ce8f6c,,0x73daf82102ed61b0ad0004de80d49457c2ce8f6c,0xb48af2720cc83f9c911f82d0cf410f598f31ae82dfdc65ae8bee37185dd28b20,1,1,0x0162e2d0,,,,,0x08d69d126041bfa10790b960c7b49cada819aabdbc254d474b93b9a50b38b5cf,2,1,0x0162e2d0,8083682998048008,0.008083682998048009,661000000000000000,1,"{""0xb495fa01101aab6b057fb0b8649cf4e35e7510a3"":6500000000000000000000}",,,,,requires_token_valuation,https://etherscan.io/tx/0xb48af2720cc83f9c911f82d0cf410f598f31ae82dfdc65ae8bee37185dd28b20,,https://etherscan.io/tx/0x08d69d126041bfa10790b960c7b49cada819aabdbc254d474b93b9a50b38b5cf
semantic__displacement__1340,4,1340,independent_sampled__transicao_dencun_2024,transicao_dencun_2024,displacement,probable,"Ordem, seletor, calldata e pool são compatíveis, mas não foi comprovado efeito adverso suficiente; similaridade 1.000.",uniswap_v2,0xdd5548e636d3adb0eabe243c53b9389cc91c9b40,0x75e03f9880876e375429c9d03599e17153d3ef53,,0x75e03f9880876e375429c9d03599e17153d3ef53,0x17371be6a72e3131abfa07cd88f10961193d89faba9a06fda9c4de69b3f8aa5e,3,1,0x0162e2d0,,,,,0xce0c0e92b02509d5d850396d0bc4c9da2911bee36151612ec436aa4a867ed527,4,1,0x0162e2d0,5886650546338835,0.005886650546338835,418999999999999999,1,"{""0xb495fa01101aab6b057fb0b8649cf4e35e7510a3"":6500000000000000000000}",,,,,requires_token_valuation,https://etherscan.io/tx/0x17371be6a72e3131abfa07cd88f10961193d89faba9a06fda9c4de69b3f8aa5e,,https://etherscan.io/tx/0xce0c0e92b02509d5d850396d0bc4c9da2911bee36151612ec436aa4a867ed527
semantic__displacement__1341,4,1341,independent_sampled__transicao_dencun_2024,transicao_dencun_2024,displacement,probable,"Ordem, seletor, calldata e pool são compatíveis, mas não foi comprovado efeito adverso suficiente; similaridade 1.000.",uniswap_v2,0xdd5548e636d3adb0eabe243c53b9389cc91c9b40,0xd8061bbb4592466a446b7bebb1c9f063d6729111,,0xd8061bbb4592466a446b7bebb1c9f063d6729111,0x971358292252bbdc198f51f88a3b0d6abf53f5d6345a801cff2ad70e069b0bae,5,1,0x0162e2d0,,,,,0x98ff1cadd603be679d4d1b380fd94f6a5ed982f8263c2547feb910af3e5f3f3a,6,1,0x0162e2d0,5876720474451775,0.005876720474451775,418999999999999999,1,"{""0xb495fa01101aab6b057fb0b8649cf4e35e7510a3"":6500000000000000000000}",,,,,requires_token_valuation,https://etherscan.io/tx/0x971358292252bbdc198f51f88a3b0d6abf53f5d6345a801cff2ad70e069b0bae,,https://etherscan.io/tx/0x98ff1cadd603be679d4d1b380fd94f6a5ed982f8263c2547feb910af3e5f3f3a
semantic__displacement__1342,4,1342,independent_sampled__transicao_dencun_2024,transicao_dencun_2024,displacement,probable,"Ordem, seletor, calldata e pool são compatíveis, mas não foi comprovado efeito adverso suficiente; similaridade 1.000.",uniswap_v2,0xdd5548e636d3adb0eabe243c53b9389cc91c9b40,0x27bd508188b8e30791c3bc37301c8514207b9ac9,,0x27bd508188b8e30791c3bc37301c8514207b9ac9,0xce0c0e92b02509d5d850396d0bc4c9da2911bee36151612ec436aa4a867ed527,4,1,0x0162e2d0,,,,,0x971358292252bbdc198f51f88a3b0d6abf53f5d6345a801cff2ad70e069b0bae,5,1,0x0162e2d0,5884369733399430,0.005884369733399430,418999999999999999,1,"{""0xb495fa01101aab6b057fb0b8649cf4e35e7510a3"":6500000000000000000000}",,,,,requires_token_valuation,https://etherscan.io/tx/0xce0c0e92b02509d5d850396d0bc4c9da2911bee36151612ec436aa4a867ed527,,https://etherscan.io/tx/0x971358292252bbdc198f51f88a3b0d6abf53f5d6345a801cff2ad70e069b0bae
semantic__displacement__1347,4,1347,independent_sampled__transicao_dencun_2024,transicao_dencun_2024,displacement,probable,"Ordem, seletor, calldata e pool são compatíveis, mas não foi comprovado efeito adverso suficiente; similaridade 1.000.",uniswap_v2,0xdd5548e636d3adb0eabe243c53b9389cc91c9b40,0x558df4b953d0a8edc3cee6eb3f60496ed28bc353,,0x558df4b953d0a8edc3cee6eb3f60496ed28bc353,0x21a20d0087c2f66e7376c545c9c3ef699bf51e1fa94178318bbf852b1e515fac,8,1,0x0162e2d0,,,,,0xf93095a4e9aa92805ecdc2737fd7e3bfd1338838ed252571bfaccb994e9baaa7,9,1,0x0162e2d0,5878747737960812,0.005878747737960812,751111000000000000,1,"{""0xb495fa01101aab6b057fb0b8649cf4e35e7510a3"":6500000000000000000000}",,,,,requires_token_valuation,https://etherscan.io/tx/0x21a20d0087c2f66e7376c545c9c3ef699bf51e1fa94178318bbf852b1e515fac,,https://etherscan.io/tx/0xf93095a4e9aa92805ecdc2737fd7e3bfd1338838ed252571bfaccb994e9baaa7
semantic__displacement__1348,4,1348,independent_sampled__transicao_dencun_2024,transicao_dencun_2024,displacement,probable,"Ordem, seletor, calldata e pool são compatíveis, mas não foi comprovado efeito adverso suficiente; similaridade 1.000.",uniswap_v2,0xdd5548e636d3adb0eabe243c53b9389cc91c9b40,0x8b4d3325a55482e0f1aa83a3d14d445b3ab9de0e,,0x8b4d3325a55482e0f1aa83a3d14d445b3ab9de0e,0xf93095a4e9aa92805ecdc2737fd7e3bfd1338838ed252571bfaccb994e9baaa7,9,1,0x0162e2d0,,,,,0xe135ab9b96a17aa56f2f9bb01de091d91a5ffbfb4a6c564960b9a648f58e5023,10,1,0x0162e2d0,5876773866737030,0.005876773866737030,751111000000000000,1,"{""0xb495fa01101aab6b057fb0b8649cf4e35e7510a3"":6500000000000000000000}",,,,,requires_token_valuation,https://etherscan.io/tx/0xf93095a4e9aa92805ecdc2737fd7e3bfd1338838ed252571bfaccb994e9baaa7,,https://etherscan.io/tx/0xe135ab9b96a17aa56f2f9bb01de091d91a5ffbfb4a6c564960b9a648f58e5023
semantic__displacement__1350,4,1350,independent_sampled__transicao_dencun_2024,transicao_dencun_2024,displacement,probable,"Ordem, seletor, calldata e pool são compatíveis, mas não foi comprovado efeito adverso suficiente; similaridade 1.000.",uniswap_v2,0xdd5548e636d3adb0eabe243c53b9389cc91c9b40,0x04a3acd0d118a7b3c6465a4d1b0be313f8590af5,,0x04a3acd0d118a7b3c6465a4d1b0be313f8590af5,0xe135ab9b96a17aa56f2f9bb01de091d91a5ffbfb4a6c564960b9a648f58e5023,10,1,0x0162e2d0,,,,,0x17ebdc459c2902531c26d9624e8c0a7b32ee6a8c56841dedfdf72b6a1ae98a7a,11,1,0x0162e2d0,5875526466481089,0.005875526466481089,751111000000000000,1,"{""0xb495fa01101aab6b057fb0b8649cf4e35e7510a3"":6500000000000000000000}",,,,,requires_token_valuation,https://etherscan.io/tx/0xe135ab9b96a17aa56f2f9bb01de091d91a5ffbfb4a6c564960b9a648f58e5023,,https://etherscan.io/tx/0x17ebdc459c2902531c26d9624e8c0a7b32ee6a8c56841dedfdf72b6a1ae98a7a
semantic__displacement__1355,4,1355,independent_sampled__transicao_dencun_2024,transicao_dencun_2024,displacement,probable,"Ordem, seletor, calldata e pool são compatíveis, mas não foi comprovado efeito adverso suficiente; similaridade 1.000.",uniswap_v2,0xdd5548e636d3adb0eabe243c53b9389cc91c9b40,0x498fba8d73c0911f85c6074c69594323bf02fbbe,,0x498fba8d73c0911f85c6074c69594323bf02fbbe,0x3e414930a2fc359e4b8ceafadecc24490f15f74327ae67c1f7d08250e9c88c1b,15,1,0x0162e2d0,,,,,0xe559973eb7194860cfc6b78942be0be960c3e74903e4f868d4f3a545f4efc59d,16,1,0x0162e2d0,5886342565667896,0.005886342565667896,411000000000000000,1,"{""0xb495fa01101aab6b057fb0b8649cf4e35e7510a3"":6500000000000000000000}",,,,,requires_token_valuation,https://etherscan.io/tx/0x3e414930a2fc359e4b8ceafadecc24490f15f74327ae67c1f7d08250e9c88c1b,,https://etherscan.io/tx/0xe559973eb7194860cfc6b78942be0be960c3e74903e4f868d4f3a545f4efc59d
semantic__displacement__1360,4,1360,independent_sampled__transicao_dencun_2024,transicao_dencun_2024,displacement,probable,"Ordem, seletor, calldata e pool são compatíveis, mas não foi comprovado efeito adverso suficiente; similaridade 1.000.",uniswap_v2,0xdd5548e636d3adb0eabe243c53b9389cc91c9b40,0x060cd4bce344fb18213bba5fd8e637a02e218cba,,0x060cd4bce344fb18213bba5fd8e637a02e218cba,0x8c094e31ad42c12e4d0f0222f76363a94e76ea4dd15ced4a6df4b828608a5a0a,20,1,0x0162e2d0,,,,,0x40eee767b15061179a1e07558b67b2801a1dd986fba4fdf83b38c758e9941870,21,1,0x0162e2d0,5873747972585285,0.005873747972585285,361000000000000000,1,"{""0xb495fa01101aab6b057fb0b8649cf4e35e7510a3"":6500000000000000000000}",,,,,requires_token_valuation,https://etherscan.io/tx/0x8c094e31ad42c12e4d0f0222f76363a94e76ea4dd15ced4a6df4b828608a5a0a,,https://etherscan.io/tx/0x40eee767b15061179a1e07558b67b2801a1dd986fba4fdf83b38c758e9941870
semantic__displacement__1363,4,1363,independent_sampled__transicao_dencun_2024,transicao_dencun_2024,displacement,probable,"Ordem, seletor, calldata e pool são compatíveis, mas não foi comprovado efeito adverso suficiente; similaridade 1.000.",uniswap_v2,0xdd5548e636d3adb0eabe243c53b9389cc91c9b40,0x61a5cb0495a7f980af74ff6ae941ebd6bfafc556,,0x61a5cb0495a7f980af74ff6ae941ebd6bfafc556,0x5acb8d1a1e4d4737adc48f0b18990ae78d4be99d866a4867ed36110f9463e4c3,22,1,0x0162e2d0,,,,,0x554c86713eeba7fe6876fb812092059028c2fe0052125dc3a1be0e951c087043,23,1,0x0162e2d0,5873669585090775,0.005873669585090775,361000000000000000,1,"{""0xb495fa01101aab6b057fb0b8649cf4e35e7510a3"":6500000000000000000000}",,,,,requires_token_valuation,https://etherscan.io/tx/0x5acb8d1a1e4d4737adc48f0b18990ae78d4be99d866a4867ed36110f9463e4c3,,https://etherscan.io/tx/0x554c86713eeba7fe6876fb812092059028c2fe0052125dc3a1be0e951c087043
semantic__displacement__1365,4,1365,independent_sampled__transicao_dencun_2024,transicao_dencun_2024,displacement,probable,"Ordem, seletor, calldata e pool são compatíveis, mas não foi comprovado efeito adverso suficiente; similaridade 1.000.",uniswap_v2,0xdd5548e636d3adb0eabe243c53b9389cc91c9b40,0xf3cdfe5158771d56e2930505d3bcf6192ceb1c8b,,0xf3cdfe5158771d56e2930505d3bcf6192ceb1c8b,0xcdd2457936445cbe16e647d0dabb4f52ef1e679f773eabe86cd8878f4bc031fb,26,1,0x0162e2d0,,,,,0x6e0f4dedfe907f901eac04fbc1494df1c99460bec0b413c276e909e54f21c849,27,1,0x0162e2d0,5873816043239040,0.005873816043239040,522000000000000000,1,"{""0xb495fa01101aab6b057fb0b8649cf4e35e7510a3"":6500000000000000000000}",,,,,requires_token_valuation,https://etherscan.io/tx/0xcdd2457936445cbe16e647d0dabb4f52ef1e679f773eabe86cd8878f4bc031fb,,https://etherscan.io/tx/0x6e0f4dedfe907f901eac04fbc1494df1c99460bec0b413c276e909e54f21c849
semantic__displacement__1370,4,1370,independent_sampled__transicao_dencun_2024,transicao_dencun_2024,displacement,probable,"Ordem, seletor, calldata e pool são compatíveis, mas não foi comprovado efeito adverso suficiente; similaridade 1.000.",uniswap_v2,0xdd5548e636d3adb0eabe243c53b9389cc91c9b40,0x4d4a1e5d264244478397cb0dda42ebceb3e9a9ce,,0x4d4a1e5d264244478397cb0dda42ebceb3e9a9ce,0x83a81ba3c27a63f159f74631714a59c91707c033ade115bf1b3b7890bbfdce76,32,1,0x0162e2d0,,,,,0x9257df6c2cf6fabbd8d6f688d52361cd698e0d566dee831659e99db0d8731d0b,33,1,0x0162e2d0,5874347132224896,0.005874347132224896,611000000000000000,1,"{""0xb495fa01101aab6b057fb0b8649cf4e35e7510a3"":6500000000000000000000}",,,,,requires_token_valuation,https://etherscan.io/tx/0x83a81ba3c27a63f159f74631714a59c91707c033ade115bf1b3b7890bbfdce76,,https://etherscan.io/tx/0x9257df6c2cf6fabbd8d6f688d52361cd698e0d566dee831659e99db0d8731d0b
semantic__displacement__1372,4,1372,independent_sampled__transicao_dencun_2024,transicao_dencun_2024,displacement,probable,"Ordem, seletor, calldata e pool são compatíveis, mas não foi comprovado efeito adverso suficiente; similaridade 1.000.",uniswap_v2,0xdd5548e636d3adb0eabe243c53b9389cc91c9b40,0x20be8312178e6f36a9c162c11dd8d34951d26a8c,,0x20be8312178e6f36a9c162c11dd8d34951d26a8c,0xf714ea0ff9378b66653c04cc3bf8264c3732decd9d18bd3f1be019ee22210331,34,1,0x0162e2d0,,,,,0x1d59aeca338b9e16212dab794f31e8639de334be18b57e8adfacec46d5b4cc84,35,1,0x0162e2d0,5872831974790560,0.005872831974790560,611000000000000000,1,"{""0xb495fa01101aab6b057fb0b8649cf4e35e7510a3"":6500000000000000000000}",,,,,requires_token_valuation,https://etherscan.io/tx/0xf714ea0ff9378b66653c04cc3bf8264c3732decd9d18bd3f1be019ee22210331,,https://etherscan.io/tx/0x1d59aeca338b9e16212dab794f31e8639de334be18b57e8adfacec46d5b4cc84
semantic__displacement__1375,4,1375,independent_sampled__transicao_dencun_2024,transicao_dencun_2024,displacement,probable,"Ordem, seletor, calldata e pool são compatíveis, mas não foi comprovado efeito adverso suficiente; similaridade 1.000.",uniswap_v2,0xdd5548e636d3adb0eabe243c53b9389cc91c9b40,0xa59512139977ecde212b448593f874cff15e2744,,0xa59512139977ecde212b448593f874cff15e2744,0x37a35ce544c6aea67c03adc77e03a1d5a21e99b58c2fd5e13ee5912ea4a5cd49,37,1,0x0162e2d0,,,,,0x5587da40f1df2341dd23d342840da43a5d142b29e2f44e5b633f72c237411e63,38,1,0x0162e2d0,5867691059669544,0.005867691059669544,260000000000000000,1,"{""0xb495fa01101aab6b057fb0b8649cf4e35e7510a3"":6500000000000000000000}",,,,,requires_token_valuation,https://etherscan.io/tx/0x37a35ce544c6aea67c03adc77e03a1d5a21e99b58c2fd5e13ee5912ea4a5cd49,,https://etherscan.io/tx/0x5587da40f1df2341dd23d342840da43a5d142b29e2f44e5b633f72c237411e63
semantic__displacement__1376,4,1376,independent_sampled__transicao_dencun_2024,transicao_dencun_2024,displacement,probable,"Ordem, seletor, calldata e pool são compatíveis, mas não foi comprovado efeito adverso suficiente; similaridade 1.000.",uniswap_v2,0xdd5548e636d3adb0eabe243c53b9389cc91c9b40,0xba4041298550eb85f48046695dc06fad326e997a,,0xba4041298550eb85f48046695dc06fad326e997a,0xec3b631945553074a181f55c0e4ae91559295a7d354ad407485668f05da0a267,36,1,0x0162e2d0,,,,,0x37a35ce544c6aea67c03adc77e03a1d5a21e99b58c2fd5e13ee5912ea4a5cd49,37,1,0x0162e2d0,5877327224231568,0.005877327224231568,260000000000000000,1,"{""0xb495fa01101aab6b057fb0b8649cf4e35e7510a3"":6500000000000000000000}",,,,,requires_token_valuation,https://etherscan.io/tx/0xec3b631945553074a181f55c0e4ae91559295a7d354ad407485668f05da0a267,,https://etherscan.io/tx/0x37a35ce544c6aea67c03adc77e03a1d5a21e99b58c2fd5e13ee5912ea4a5cd49
semantic__displacement__1380,4,1380,independent_sampled__transicao_dencun_2024,transicao_dencun_2024,displacement,probable,"Ordem, seletor, calldata e pool são compatíveis, mas não foi comprovado efeito adverso suficiente; similaridade 1.000.",uniswap_v2,0xdd5548e636d3adb0eabe243c53b9389cc91c9b40,0x5993f4f4d5c2eb0622a18c49c7323aa9f422642f,,0x5993f4f4d5c2eb0622a18c49c7323aa9f422642f,0x2dfce826065918b2ca16bc41e8642a0d53cc144f92e72ef060c37a288ac24fd3,41,1,0x0162e2d0,,,,,0x61d97eff1568f66882920de8d584e84d975ff9d5e3565c54746f3030760e8c74,42,1,0x0162e2d0,5877273917822832,0.005877273917822832,260000000000000000,1,"{""0xb495fa01101aab6b057fb0b8649cf4e35e7510a3"":6500000000000000000000}",,,,,requires_token_valuation,https://etherscan.io/tx/0x2dfce826065918b2ca16bc41e8642a0d53cc144f92e72ef060c37a288ac24fd3,,https://etherscan.io/tx/0x61d97eff1568f66882920de8d584e84d975ff9d5e3565c54746f3030760e8c74
semantic__displacement__1387,4,1387,independent_sampled__transicao_dencun_2024,transicao_dencun_2024,displacement,probable,"Ordem, seletor, calldata e pool são compatíveis, mas não foi comprovado efeito adverso suficiente; similaridade 1.000.",uniswap_v2,0xdd5548e636d3adb0eabe243c53b9389cc91c9b40,0x4d426bd8680de3e9a94c09946978c70a2fb42c82,,0x4d426bd8680de3e9a94c09946978c70a2fb42c82,0xfc02526890d0674fe6c80a554436ac0bd9eb1c33794e188d15f33480fe69591e,50,1,0x0162e2d0,,,,,0x68a9413dcdfe5fca9de216aa5201f82f68fba77cafa4ff86bf1b3f09ed362ebd,51,1,0x0162e2d0,5878906389253760,0.005878906389253760,350000000000000000,1,"{""0xb495fa01101aab6b057fb0b8649cf4e35e7510a3"":6500000000000000000000}",,,,,requires_token_valuation,https://etherscan.io/tx/0xfc02526890d0674fe6c80a554436ac0bd9eb1c33794e188d15f33480fe69591e,,https://etherscan.io/tx/0x68a9413dcdfe5fca9de216aa5201f82f68fba77cafa4ff86bf1b3f09ed362ebd
semantic__displacement__1392,4,1392,independent_sampled__transicao_dencun_2024,transicao_dencun_2024,displacement,probable,"Ordem, seletor, calldata e pool são compatíveis, mas não foi comprovado efeito adverso suficiente; similaridade 1.000.",uniswap_v2,0xdd5548e636d3adb0eabe243c53b9389cc91c9b40,0x2a4152dcd6032ebeb3cf776d5d5c7f086bcb0b08,,0x2a4152dcd6032ebeb3cf776d5d5c7f086bcb0b08,0x2b5e92479af134d0c0d80c91b9926db71d6366029b123d21897a25e8734748c2,55,1,0x0162e2d0,,,,,0x2c3cbbf9d9dd3133bfeb9555f79efc5e8d6f4b556f25f798e2af383f20dbfd21,56,1,0x0162e2d0,5883424693221234,0.005883424693221234,188000000000000000,1,"{""0xb495fa01101aab6b057fb0b8649cf4e35e7510a3"":6500000000000000000000}",,,,,requires_token_valuation,https://etherscan.io/tx/0x2b5e92479af134d0c0d80c91b9926db71d6366029b123d21897a25e8734748c2,,https://etherscan.io/tx/0x2c3cbbf9d9dd3133bfeb9555f79efc5e8d6f4b556f25f798e2af383f20dbfd21
semantic__displacement__1396,4,1396,independent_sampled__transicao_dencun_2024,transicao_dencun_2024,displacement,probable,"Ordem, seletor, calldata e pool são compatíveis, mas não foi comprovado efeito adverso suficiente; similaridade 1.000.",uniswap_v2,0xdd5548e636d3adb0eabe243c53b9389cc91c9b40,0xb98324a37f802ccb98f55531fc620a7e93a326c9,,0xb98324a37f802ccb98f55531fc620a7e93a326c9,0xe3830c4bbb50263aa64c0e1e9f2fbaa583f805f6810ced8d0485b6c96105a5f5,60,1,0x0162e2d0,,,,,0xe864845d58abda403ff4db282c2a4897560e9c66b83c70f55e23ab32af2c3797,61,1,0x0162e2d0,5773692613314274,0.005773692613314274,181100000000000000,1,"{""0xb495fa01101aab6b057fb0b8649cf4e35e7510a3"":5906400163306944109280}",,,,,requires_token_valuation,https://etherscan.io/tx/0xe3830c4bbb50263aa64c0e1e9f2fbaa583f805f6810ced8d0485b6c96105a5f5,,https://etherscan.io/tx/0xe864845d58abda403ff4db282c2a4897560e9c66b83c70f55e23ab32af2c3797
semantic__displacement__1739,4,1739,independent_sampled__transicao_dencun_2024,transicao_dencun_2024,displacement,probable,"Ordem, seletor, calldata e pool são compatíveis, mas não foi comprovado efeito adverso suficiente; similaridade 0.917.",uniswap_v3,0xa239ccd5373dd2058287f4a3dcddf9a06c1d4d10,0xc1fbb0f4289702d1fd895f55b606e6b986fd2090,,0xc1fbb0f4289702d1fd895f55b606e6b986fd2090,0x2d0aaadbb1fe97b76873c23abd018654043d926f51932adc436596e044e2befc,0,1,0x3593564c,,,,,0x4628168e966152059dc7b9d773dbf0432682786b621532611a43fd7b4dc65be1,1,1,0x3593564c,8384454674385908,0.008384454674385908,1000000000000000000,1,"{""0x2833a71144fe14fe9e21d25b0fd6cc004136b084"":1630586001340611507443301127}",,,,,requires_token_valuation,https://etherscan.io/tx/0x2d0aaadbb1fe97b76873c23abd018654043d926f51932adc436596e044e2befc,,https://etherscan.io/tx/0x4628168e966152059dc7b9d773dbf0432682786b621532611a43fd7b4dc65be1
semantic__displacement__1784,4,1784,independent_sampled__transicao_dencun_2024,transicao_dencun_2024,displacement,probable,"Ordem, seletor, calldata e pool são compatíveis, mas não foi comprovado efeito adverso suficiente; similaridade 1.000.",uniswap_v2,0xec945f6ec5deb6384f070c8f9feeff296b3a24cb,0x7dd99eb1b005827489e47a411690db231175b291,,0x7dd99eb1b005827489e47a411690db231175b291,0xc91be4a0ac745fec4e1832294f4ea94964065ac5c88770c369772f30877a7bf6,7,1,0x0162e2d0,,,,,0xf1fdcc45a9a4d37510b8934c8269384881fc6810d0ebbc6e5d61d72b02ee012a,8,1,0x0162e2d0,2936551039394235,0.002936551039394235,81999999999999999,1,"{""0xee27bff55522dee83ff2a48d2f5d146f3eb234c5"":517259950883879}",,,,,requires_token_valuation,https://etherscan.io/tx/0xc91be4a0ac745fec4e1832294f4ea94964065ac5c88770c369772f30877a7bf6,,https://etherscan.io/tx/0xf1fdcc45a9a4d37510b8934c8269384881fc6810d0ebbc6e5d61d72b02ee012a
semantic__displacement__1785,4,1785,independent_sampled__transicao_dencun_2024,transicao_dencun_2024,displacement,probable,"Ordem, seletor, calldata e pool são compatíveis, mas não foi comprovado efeito adverso suficiente; similaridade 1.000.",uniswap_v2,0xec945f6ec5deb6384f070c8f9feeff296b3a24cb,0x7fda444e6530d175c963214a4cc6a4458da22e91,,0x7fda444e6530d175c963214a4cc6a4458da22e91,0xf1fdcc45a9a4d37510b8934c8269384881fc6810d0ebbc6e5d61d72b02ee012a,8,1,0x0162e2d0,,,,,0xf974f1d80a0749c5ee494fc9bc27670151a323f5150438158a99de4732d6458c,9,1,0x0162e2d0,2927557129343427,0.002927557129343427,81999999999999999,1,"{""0xee27bff55522dee83ff2a48d2f5d146f3eb234c5"":505551644728778}",,,,,requires_token_valuation,https://etherscan.io/tx/0xf1fdcc45a9a4d37510b8934c8269384881fc6810d0ebbc6e5d61d72b02ee012a,,https://etherscan.io/tx/0xf974f1d80a0749c5ee494fc9bc27670151a323f5150438158a99de4732d6458c
