split,tx_hash,roles,attack_types,event_keys,event_count,strict_label,strict_conflict,sensitivity_label,sensitivity_conflict,reference_scope
validacao_2025_pre_pectra,0x906c25f11ba3146cfdee238ac415690e9b2a7babd1326e52a537ed64e544a102,attacker_back,insertion,validacao_2025_pre_pectra::semantic__insertion__8915,1,1,0,1,0,semantic_event_roles_only
validacao_2025_pre_pectra,0x907fc0e5f171d18bcabbaf7150cee00124fbe44767e476edeb2a1a48798b2618,victim,insertion,validacao_2025_pre_pectra::semantic__insertion__11643,1,0,0,0,0,semantic_event_roles_only
validacao_2025_pre_pectra,0x90c4fc6d5982d97fafcd8bbb4c3577bf4730ecd4187771e76182702629e00d67,attacker_back,insertion,validacao_2025_pre_pectra::semantic__insertion__3207,1,1,0,1,0,semantic_event_roles_only
validacao_2025_pre_pectra,0x90c573fa862747aa637cb24a5669dad5da076d5f42a376803120ace94ea2d15d,attacker_back,insertion,validacao_2025_pre_pectra::semantic__insertion__9738,1,1,0,1,0,semantic_event_roles_only
validacao_2025_pre_pectra,0x90ded71bd99b5255ae8a118b280c8859add51764525dd4e6a3e2a56418b3cdc0,attacker_front,insertion,validacao_2025_pre_pectra::semantic__insertion__10908,1,1,0,1,0,semantic_event_roles_only
validacao_2025_pre_pectra,0x90f3d86b8b4debf57c78c8bfa1f36e0d42fdbb8252508055417c07ceb5bcb07b,attacker_front,insertion,validacao_2025_pre_pectra::semantic__insertion__1679,1,1,0,1,0,semantic_event_roles_only
validacao_2025_pre_pectra,0x9111edfaea3426e255bf2cada6d4454a0b7cd1c79090cd3c9a7d1befe399cbd4,attacker_front,displacement,validacao_2025_pre_pectra::semantic__displacement__7350,1,,0,1,0,semantic_event_roles_only
validacao_2025_pre_pectra,0x917b4c5d3daa2bf2b6d35c35f0287ea3157634173a3d3db3152a41ac561cf1dd,victim,insertion,validacao_2025_pre_pectra::semantic__insertion__10282,1,0,0,0,0,semantic_event_roles_only
validacao_2025_pre_pectra,0x91e684b6a9d56ec575d0020af2ca5d8942f9fdd57edd04c8e50b3f859de97479,victim,insertion,validacao_2025_pre_pectra::semantic__insertion__10434,1,0,0,0,0,semantic_event_roles_only
validacao_2025_pre_pectra,0x91ef1416c4e0f210f4a8ae5d0fdaaba8cd952c18f3df6ec11713624b0a371d0d,attacker_front,displacement,validacao_2025_pre_pectra::semantic__displacement__14265,1,,0,1,0,semantic_event_roles_only
validacao_2025_pre_pectra,0x9223da9d606e3aff3ccd606f86f735d7c9c952b4efbd91d04f79c8eb4f060bd4,attacker_back,insertion,validacao_2025_pre_pectra::semantic__insertion__3755,1,1,0,1,0,semantic_event_roles_only
validacao_2025_pre_pectra,0x92771c04cc3a5b5f76dd69c56490c8d89809cdc16b96f7bea578e1c6e8d706da,victim,insertion,validacao_2025_pre_pectra::semantic__insertion__14974,1,0,0,0,0,semantic_event_roles_only
validacao_2025_pre_pectra,0x9277e534f1488235e9dd6fb86b3707cfc5f60c06bf342ac44c86b32edc174e59,attacker_back,insertion,validacao_2025_pre_pectra::semantic__insertion__5930,1,1,0,1,0,semantic_event_roles_only
validacao_2025_pre_pectra,0x928fe4ca1a045af94b9cefe3af75cf074b05d5e8b1a33205e6b64885e8ece856,victim,insertion,validacao_2025_pre_pectra::semantic__insertion__15616,1,0,0,0,0,semantic_event_roles_only
validacao_2025_pre_pectra,0x9299e14209d611b099644d91b17544f5c27a53850360c8823b614928c658db16,victim,insertion,validacao_2025_pre_pectra::semantic__insertion__3468,1,0,0,0,0,semantic_event_roles_only
validacao_2025_pre_pectra,0x92de587caeacb3977422a35ed3884f0bc593c10a2e5530d1388c2face1b24ee2,attacker_front,insertion,validacao_2025_pre_pectra::semantic__insertion__15944,1,1,0,1,0,semantic_event_roles_only
validacao_2025_pre_pectra,0x93113363bbf2b87ff1ac0232b1192aee93d2725045b06d674203aba4a7c81005,victim,displacement,validacao_2025_pre_pectra::semantic__displacement__2054,1,,0,0,0,semantic_event_roles_only
validacao_2025_pre_pectra,0x931fb6fb8ada543fb235ef1e5754ad8e65d8a1157950110d48a63dc263dcb4dd,victim,insertion,validacao_2025_pre_pectra::semantic__insertion__11714,1,0,0,0,0,semantic_event_roles_only
validacao_2025_pre_pectra,0x93703fddac53f12535dd3600e2f474e87be57ea382813c51e21705d86a40fd51,attacker_front,insertion,validacao_2025_pre_pectra::semantic__insertion__9176,1,1,0,1,0,semantic_event_roles_only
validacao_2025_pre_pectra,0x9370cf5e18b6ac6b1f1e00e508e6a7b579ebb6dd1b22001b21a415531f69e4b6,attacker_front,displacement,validacao_2025_pre_pectra::semantic__displacement__15176,1,,0,1,0,semantic_event_roles_only
validacao_2025_pre_pectra,0x93ad51e72b2257bbdd798aaece1f1df698b4dd95efd54419cb2a30cd52ecabf4,victim,insertion,validacao_2025_pre_pectra::semantic__insertion__8269,1,0,0,0,0,semantic_event_roles_only
validacao_2025_pre_pectra,0x93da9b6a0cbdc5a61950888d796b00f974489e73009618399c1b95882d8494d4,attacker_back|attacker_front,insertion,validacao_2025_pre_pectra::semantic__insertion__14038|validacao_2025_pre_pectra::semantic__insertion__14039,2,1,0,1,0,semantic_event_roles_only
validacao_2025_pre_pectra,0x9401cca0d3c70acee6b90fd9b2778a9943809f1af1af4ede9307dee8d8953270,attacker_back,insertion,validacao_2025_pre_pectra::semantic__insertion__5177,1,1,0,1,0,semantic_event_roles_only
validacao_2025_pre_pectra,0x943290fcaf8262353afd39c7948454a87925f3a65865823016b735c7d8c553bb,attacker_front,insertion,validacao_2025_pre_pectra::semantic__insertion__14974,1,1,0,1,0,semantic_event_roles_only
validacao_2025_pre_pectra,0x94341094fc80aa819c6fb04579b72090c67ee7b94bf2dcde5f98adc71d8a97d6,victim,displacement,validacao_2025_pre_pectra::semantic__displacement__7666,1,,0,0,0,semantic_event_roles_only
validacao_2025_pre_pectra,0x94500c574219c41179daabe3f4c075420f167324a52f2322f28c316029eb188e,attacker_front,displacement,validacao_2025_pre_pectra::semantic__displacement__300,1,,0,1,0,semantic_event_roles_only
validacao_2025_pre_pectra,0x9473fd629c19d3b0a80a0f5d2a1311b7049c9defb54c82eccb6f340d6281ad4a,victim,insertion,validacao_2025_pre_pectra::semantic__insertion__13080,1,0,0,0,0,semantic_event_roles_only
validacao_2025_pre_pectra,0x948e7c3a7b11742ef5316b0f5fed06fa786b78c0f563703030945f8d0d0d1e1c,attacker_front,insertion,validacao_2025_pre_pectra::semantic__insertion__13885,1,1,0,1,0,semantic_event_roles_only
validacao_2025_pre_pectra,0x949398463ed849785a03e9af8ba8979bf3f4d98ebc7235a4fa7849d99523d471,attacker_front,insertion,validacao_2025_pre_pectra::semantic__insertion__3207,1,1,0,1,0,semantic_event_roles_only
validacao_2025_pre_pectra,0x94b0dbf0d094619e1651502062077961fdb63fda2491976afb182fa50b7f38da,attacker_front,insertion,validacao_2025_pre_pectra::semantic__insertion__1095,1,1,0,1,0,semantic_event_roles_only
validacao_2025_pre_pectra,0x94c37cfb6fdee3945272ab6a99ce38002a46064ed7efc3377dc92e444b0fc057,victim,insertion,validacao_2025_pre_pectra::semantic__insertion__7634,1,0,0,0,0,semantic_event_roles_only
validacao_2025_pre_pectra,0x95178927f9da8deb61b7dc7f91128f8fe0c2042f24bd40bc4d5558d5193497c7,victim,insertion,validacao_2025_pre_pectra::semantic__insertion__5442,1,0,0,0,0,semantic_event_roles_only
validacao_2025_pre_pectra,0x9551d593e240a82d873946131f0da319f17b7998101430d762057f47df569181,attacker_front,insertion,validacao_2025_pre_pectra::semantic__insertion__5357,1,1,0,1,0,semantic_event_roles_only
validacao_2025_pre_pectra,0x957c88afff7645746ee4ab654a164cdfc7c9517624cd951b5c37507c70e217db,victim,insertion,validacao_2025_pre_pectra::semantic__insertion__8596,1,0,0,0,0,semantic_event_roles_only
validacao_2025_pre_pectra,0x958d0e5f8e86af5d9a24e5360bbba346bd1984ca92285928f2674ee2b7b460c8,victim,insertion,validacao_2025_pre_pectra::semantic__insertion__6524,1,0,0,0,0,semantic_event_roles_only
validacao_2025_pre_pectra,0x959720dade483b003309a2c529c475d6073927e3c9fe7d69f080647af44f0902,attacker_front,insertion,validacao_2025_pre_pectra::semantic__insertion__13343,1,1,0,1,0,semantic_event_roles_only
validacao_2025_pre_pectra,0x95d794a0e126d11ae3309fe430c3ebb4b873893dee3aace630d7344bbd8da65e,attacker_back,insertion,validacao_2025_pre_pectra::semantic__insertion__1203,1,1,0,1,0,semantic_event_roles_only
validacao_2025_pre_pectra,0x9623a17bc53ecad96307953bc6a005b37aa6584ec64458fabf88202fb1dfb9dc,attacker_front,insertion,validacao_2025_pre_pectra::semantic__insertion__4338,1,1,0,1,0,semantic_event_roles_only
validacao_2025_pre_pectra,0x962c3b3bc31d5fd9e9ee50af1e5ad0a4032254fca75273a4fc406e74c342acce,attacker_front,insertion,validacao_2025_pre_pectra::semantic__insertion__9213,1,1,0,1,0,semantic_event_roles_only
validacao_2025_pre_pectra,0x9631567900cf32ea41d25f2e8308eae7ec1814b40a9cee450712fb0b0c0f9954,attacker_front,insertion,validacao_2025_pre_pectra::semantic__insertion__15225,1,1,0,1,0,semantic_event_roles_only
validacao_2025_pre_pectra,0x969bd3fab726ec57b775f3a71f07411d1e802b9baa325a9c9bbf49f2409ccfde,attacker_front,insertion,validacao_2025_pre_pectra::semantic__insertion__9364,1,1,0,1,0,semantic_event_roles_only
validacao_2025_pre_pectra,0x96a35d3b8621db0d14210dccfef468cd625fadc6c33a265ecd0f1f5b29124a3c,attacker_front,displacement,validacao_2025_pre_pectra::semantic__displacement__3121,1,,0,1,0,semantic_event_roles_only
validacao_2025_pre_pectra,0x96a4cbc59c8990ed12ee76d4ef6cd836e74de66ef49ce6958e62df139f18dd51,victim,insertion,validacao_2025_pre_pectra::semantic__insertion__15808,1,0,0,0,0,semantic_event_roles_only
validacao_2025_pre_pectra,0x96ae7887fc8234e8df891e85a574da2c83b5cb1fb893b2b00a639104a4f8f519,victim,displacement,validacao_2025_pre_pectra::semantic__displacement__10367,1,,0,0,0,semantic_event_roles_only
validacao_2025_pre_pectra,0x972090a5a4bdf5928a4760068096d793e4f501f5e5d8304631efd05123128fbd,victim,insertion,validacao_2025_pre_pectra::semantic__insertion__9522,1,0,0,0,0,semantic_event_roles_only
validacao_2025_pre_pectra,0x9742bd03c80b4e4919556501d0004da45f275b76f3f46e91af62841feb860c13,victim,displacement,validacao_2025_pre_pectra::semantic__displacement__881,1,,0,0,0,semantic_event_roles_only
validacao_2025_pre_pectra,0x9746acf86d7187bd06f22e37678b4499be4bb041a6960ed8773940ae4d16e55f,attacker_front,insertion,validacao_2025_pre_pectra::semantic__insertion__5982,1,1,0,1,0,semantic_event_roles_only
validacao_2025_pre_pectra,0x9785f13182fdfdf7ff9d5131a9e755d60439d9541e2a97b415ff9a4764dfb4d9,attacker_back,insertion,validacao_2025_pre_pectra::semantic__insertion__3894,1,1,0,1,0,semantic_event_roles_only
validacao_2025_pre_pectra,0x97cff9c6eeeeeaec64c58d55c8fd06fee55cd0798e06658a90b281071c7da2a7,victim,insertion,validacao_2025_pre_pectra::semantic__insertion__6294,1,0,0,0,0,semantic_event_roles_only
validacao_2025_pre_pectra,0x982c00e8ee706dbb5e853ce3eb3158314aee2467c90d0ea17594004e03964f72,attacker_front,insertion,validacao_2025_pre_pectra::semantic__insertion__12920,1,1,0,1,0,semantic_event_roles_only
validacao_2025_pre_pectra,0x98c8ae4891fa99343eaef29e2ec8e7629c2771c817457a6babab9efb0198fd21,victim,insertion,validacao_2025_pre_pectra::semantic__insertion__11271,1,0,0,0,0,semantic_event_roles_only
validacao_2025_pre_pectra,0x98ca6cb936364fb54c3168d21f623c93396f86805d84f14ae1cfc2909342edc5,victim,insertion,validacao_2025_pre_pectra::semantic__insertion__14039,1,0,0,0,0,semantic_event_roles_only
validacao_2025_pre_pectra,0x98d4446dd076928ecb2190f48a969e8599abfd9ecec794cd7865c2941560eaf7,attacker_back,insertion,validacao_2025_pre_pectra::semantic__insertion__14894,1,1,0,1,0,semantic_event_roles_only
validacao_2025_pre_pectra,0x98f03874b79aa4090a301921f1494bc4a2c043c81cb917e2a1ad2260c212eeee,attacker_front,insertion,validacao_2025_pre_pectra::semantic__insertion__6830,1,1,0,1,0,semantic_event_roles_only
validacao_2025_pre_pectra,0x991589b5b186c2fa8d73cbac87936435e6f8e9a3924bbfa349292444c55b8fc1,attacker_front,insertion,validacao_2025_pre_pectra::semantic__insertion__12369,1,1,0,1,0,semantic_event_roles_only
validacao_2025_pre_pectra,0x9978c63a2d67b515bad31671d49119803e1a2c9a91dfc1ef8307fa6cd323e130,victim,insertion,validacao_2025_pre_pectra::semantic__insertion__13191,1,0,0,0,0,semantic_event_roles_only
validacao_2025_pre_pectra,0x99b749d9ced05b5663832a3a57e7e0d39c9e1641347bc83e35818fb04d380078,attacker_front,displacement,validacao_2025_pre_pectra::semantic__displacement__15532,1,,0,1,0,semantic_event_roles_only
validacao_2025_pre_pectra,0x99f1a5d762b7cf002b8625ad17c0c61ee27b2c413468551dc3edca6f44bb25d8,attacker_back,insertion,validacao_2025_pre_pectra::semantic__insertion__11506,1,1,0,1,0,semantic_event_roles_only
validacao_2025_pre_pectra,0x9a033e0a22779fd35c82a7788389fdd9a9ed5a1a597b9696ac1910963ea11d4e,victim,displacement,validacao_2025_pre_pectra::semantic__displacement__12117,1,,0,0,0,semantic_event_roles_only
validacao_2025_pre_pectra,0x9a046383ad0bc6e2fc2ddb5337e1512588bf224b9841b73c21111df6e22b4964,attacker_front,insertion,validacao_2025_pre_pectra::semantic__insertion__7679,1,1,0,1,0,semantic_event_roles_only
validacao_2025_pre_pectra,0x9a1f473c0070ec9e46e3c9598973d5ef65e3895c2a04037fc38a4a970cfeeb65,attacker_back,insertion,validacao_2025_pre_pectra::semantic__insertion__10908,1,1,0,1,0,semantic_event_roles_only
validacao_2025_pre_pectra,0x9a6562fa6dac164b3d428a1d2e8ec62c6d48092ddfe436837c109fe5d5b4812d,attacker_back,insertion,validacao_2025_pre_pectra::semantic__insertion__10798,1,1,0,1,0,semantic_event_roles_only
validacao_2025_pre_pectra,0x9a75b2a32a96d48f556b6db322b8fda4d650e67a7071916f2ff0c5e1643b775a,attacker_front,insertion,validacao_2025_pre_pectra::semantic__insertion__5074,1,1,0,1,0,semantic_event_roles_only
validacao_2025_pre_pectra,0x9b95e53ccd9274a3c196e7468d45ba10e544908f4eacb8b957654768d4fd5303,attacker_front,insertion,validacao_2025_pre_pectra::semantic__insertion__6517,1,1,0,1,0,semantic_event_roles_only
validacao_2025_pre_pectra,0x9c583012007733d911c2185207edc02bfc705574afc938e57e2091795d9f1a89,victim,insertion,validacao_2025_pre_pectra::semantic__insertion__9514,1,0,0,0,0,semantic_event_roles_only
validacao_2025_pre_pectra,0x9c6353909252d8ebbf343758cca612455b58f1412b70acaa45454ab30aaf256c,attacker_back,insertion,validacao_2025_pre_pectra::semantic__insertion__6524,1,1,0,1,0,semantic_event_roles_only
validacao_2025_pre_pectra,0x9c7d55dc5851d605fcf28e4f0872c9b196cb98029a70469da03cc50b9a779078,attacker_front,displacement,validacao_2025_pre_pectra::semantic__displacement__15547,1,,0,1,0,semantic_event_roles_only
validacao_2025_pre_pectra,0x9c9511f5f1e6d85a3f4d44ddf9fff6dbc6796b3874a6f2e5ea21506e63c772ce,attacker_front,displacement,validacao_2025_pre_pectra::semantic__displacement__15759,1,,0,1,0,semantic_event_roles_only
validacao_2025_pre_pectra,0x9caa731ac6983661d0fc6acb7990a4a1a3b0ed220b5481cd7210e834b127e4a6,attacker_front,insertion,validacao_2025_pre_pectra::semantic__insertion__13,1,1,0,1,0,semantic_event_roles_only
validacao_2025_pre_pectra,0x9cd3b65dfcf13a86b8e5b599e69d1d6dd00cf5a2c5c3cfd694aed40a49817b4c,victim,insertion,validacao_2025_pre_pectra::semantic__insertion__6466,1,0,0,0,0,semantic_event_roles_only
validacao_2025_pre_pectra,0x9d00c71b04e27cfa04f193afa55d1d86522da0ecea81269dc95c4a3fe9017128,victim,insertion,validacao_2025_pre_pectra::semantic__insertion__6068,1,0,0,0,0,semantic_event_roles_only
validacao_2025_pre_pectra,0x9d126552423de727bba2969abb16d9b7eecd91fde6445f08bcd3c6cccc80d7ce,victim,insertion,validacao_2025_pre_pectra::semantic__insertion__11506,1,0,0,0,0,semantic_event_roles_only
validacao_2025_pre_pectra,0x9d19f0b22c02ad0b89d1a14af03d9c8ea1876c73f7b455dff8ef448f3b5bc5d1,attacker_back,insertion,validacao_2025_pre_pectra::semantic__insertion__9158,1,1,0,1,0,semantic_event_roles_only
validacao_2025_pre_pectra,0x9d1a874b427263b39ecef71cc30c6e92601855d852f5366ced454538a76267d5,victim,insertion,validacao_2025_pre_pectra::semantic__insertion__12971,1,0,0,0,0,semantic_event_roles_only
validacao_2025_pre_pectra,0x9d1e2e2fa00cd6bef0d813d1ed4f049b613708806ba6cc9561b5f70a33016e0c,attacker_back,insertion,validacao_2025_pre_pectra::semantic__insertion__13732,1,1,0,1,0,semantic_event_roles_only
validacao_2025_pre_pectra,0x9d36e9dffa4d65052dccacaf31ea58b5778a4dd8fa9fb91c656b097c4e7df885,victim,insertion,validacao_2025_pre_pectra::semantic__insertion__4132,1,0,0,0,0,semantic_event_roles_only
validacao_2025_pre_pectra,0x9d8aae8ff32a2eb87ec55973ca86d3300cd0d39003c7f232697723c934e208de,attacker_front,displacement,validacao_2025_pre_pectra::semantic__displacement__13461,1,,0,1,0,semantic_event_roles_only
validacao_2025_pre_pectra,0x9dcaa9f6173affa2390834644a1927ead0e46c83f1769bd1d3088e6b0c9d36d6,victim,insertion,validacao_2025_pre_pectra::semantic__insertion__13993,1,0,0,0,0,semantic_event_roles_only
validacao_2025_pre_pectra,0x9e61aa3db6f4061f6d65d053abe965cd7007ca40faec3f95238827957c108bd6,victim,insertion,validacao_2025_pre_pectra::semantic__insertion__6265,1,0,0,0,0,semantic_event_roles_only
validacao_2025_pre_pectra,0x9e809930efd649e000a08b7d539d973ba49ad74cf2ace48b69ca7d0d86dd0600,attacker_back,insertion,validacao_2025_pre_pectra::semantic__insertion__15500,1,1,0,1,0,semantic_event_roles_only
validacao_2025_pre_pectra,0x9e8782e1313b9b1a64c6c82df5f400d92bb2e841a6b2b476ae7e3b705de888cc,attacker_front,insertion,validacao_2025_pre_pectra::semantic__insertion__9995,1,1,0,1,0,semantic_event_roles_only
validacao_2025_pre_pectra,0x9ebfed4fc97a20faf3437ed07bb4bdd9a4d36255723ed390ca4725981a7b3c1e,victim,insertion,validacao_2025_pre_pectra::semantic__insertion__15500,1,0,0,0,0,semantic_event_roles_only
validacao_2025_pre_pectra,0x9ed1d7e29f47ea2a0678ea56ee9b9e94808b116fcaf3d67a245ee216d4969c54,attacker_front,insertion,validacao_2025_pre_pectra::semantic__insertion__3232,1,1,0,1,0,semantic_event_roles_only
validacao_2025_pre_pectra,0x9f08d917a63225e183b9388dc2d68ab4678f3ad7c6a130cf6f181e78119c8892,attacker_front,insertion,validacao_2025_pre_pectra::semantic__insertion__4640,1,1,0,1,0,semantic_event_roles_only
validacao_2025_pre_pectra,0x9f1e71be930a117112b4afc6d353829173e12b22d2c336072c4f57d7ae585096,attacker_back,insertion,validacao_2025_pre_pectra::semantic__insertion__4219,1,1,0,1,0,semantic_event_roles_only
validacao_2025_pre_pectra,0x9f5769b6f099361a973a53163eb0f999130b60c23a11a294d971a92040411e20,attacker_back,insertion,validacao_2025_pre_pectra::semantic__insertion__4935,1,1,0,1,0,semantic_event_roles_only
validacao_2025_pre_pectra,0x9f78d4b9b6a9a5b0a66bf692e550ccaf53a18a29404008705c698e17c8e2764c,attacker_front,insertion,validacao_2025_pre_pectra::semantic__insertion__3556,1,1,0,1,0,semantic_event_roles_only
validacao_2025_pre_pectra,0x9f9f0e165b77a73db246b24b2c402286dc876d16bee36f0b203843d382905302,victim,displacement,validacao_2025_pre_pectra::semantic__displacement__14962,1,,0,0,0,semantic_event_roles_only
validacao_2025_pre_pectra,0x9fbcc0391886fcdfd9209e4f7baf025fb4a351c81b463aa01aeb6a5422d1ea24,attacker_back,insertion,validacao_2025_pre_pectra::semantic__insertion__8892,1,1,0,1,0,semantic_event_roles_only
validacao_2025_pre_pectra,0xa010e224b90b9b950a8cd3e5e465856d3ee92932d0b7df3e38a4e5b04b524e9f,attacker_front,insertion,validacao_2025_pre_pectra::semantic__insertion__8470,1,1,0,1,0,semantic_event_roles_only
validacao_2025_pre_pectra,0xa05d5e10b397fc2acc4888732f0da22a7102b275f93416cb54f9f8e4703b621c,attacker_front,insertion,validacao_2025_pre_pectra::semantic__insertion__12719,1,1,0,1,0,semantic_event_roles_only
validacao_2025_pre_pectra,0xa077fbe3a8e941eb7af3cfe78abd49f3889d3edc61797e80580541d3e936cf72,attacker_front|victim,displacement,validacao_2025_pre_pectra::semantic__displacement__12116|validacao_2025_pre_pectra::semantic__displacement__12117,2,,0,,1,semantic_event_roles_only
validacao_2025_pre_pectra,0xa08ce5925be574f8e522032ba0947a0e7bd064597da70b926b82f6783c0b87e5,attacker_front,displacement,validacao_2025_pre_pectra::semantic__displacement__14268,1,,0,1,0,semantic_event_roles_only
validacao_2025_pre_pectra,0xa09f7d91113761baa54f0a0964c5f1cb966b65998ea268b60b41cea10ae033bd,attacker_back,insertion,validacao_2025_pre_pectra::semantic__insertion__15225,1,1,0,1,0,semantic_event_roles_only
validacao_2025_pre_pectra,0xa0bfbb4621f347e9b6732888c3ea0bcf73464719ba7fc56f68ae405f0928a397,victim,insertion,validacao_2025_pre_pectra::semantic__insertion__6670,1,0,0,0,0,semantic_event_roles_only
validacao_2025_pre_pectra,0xa19c7174d46b7f64d46d378d1e8dd08276b44984d7eef68ea1eceb52093f17b8,attacker_front,displacement,validacao_2025_pre_pectra::semantic__displacement__6614,1,,0,1,0,semantic_event_roles_only
validacao_2025_pre_pectra,0xa1d26cf541108bce951d4c3f8bca1472bf19eb69a300b6c7595d2fef8505cdfe,attacker_back,insertion,validacao_2025_pre_pectra::semantic__insertion__16167,1,1,0,1,0,semantic_event_roles_only
validacao_2025_pre_pectra,0xa2e27c7ef04fe585b629f86fc7651bd4a11e050ffd33a99a568ab03002c30714,victim,displacement,validacao_2025_pre_pectra::semantic__displacement__303,1,,0,0,0,semantic_event_roles_only
validacao_2025_pre_pectra,0xa33e6a19d68c8dbf2e0342e787151a0d19196150dda8e0dd0fab51db5b42e74a,attacker_front,displacement,validacao_2025_pre_pectra::semantic__displacement__15088,1,,0,1,0,semantic_event_roles_only
validacao_2025_pre_pectra,0xa3633feaec846d1926ad094631a38ad5abeb5da85d0cb90070b573b10d4e08ab,victim,displacement,validacao_2025_pre_pectra::semantic__displacement__874,1,,0,0,0,semantic_event_roles_only
validacao_2025_pre_pectra,0xa3fc6638670581080bd59605dcdf95e3638b687dbd479bea618226accd0e399b,attacker_front,insertion,validacao_2025_pre_pectra::semantic__insertion__7929,1,1,0,1,0,semantic_event_roles_only
validacao_2025_pre_pectra,0xa426f5e323ae1113c2887a0b360d8dff58ead4f26b3387acb3db8971678f0623,victim,insertion,validacao_2025_pre_pectra::semantic__insertion__6803,1,0,0,0,0,semantic_event_roles_only
validacao_2025_pre_pectra,0xa429b38980e63e96afb5bfa07229361ae52b868ec15f5168080dbdcace0f20aa,attacker_front,insertion,validacao_2025_pre_pectra::semantic__insertion__12877,1,1,0,1,0,semantic_event_roles_only
validacao_2025_pre_pectra,0xa440222172c13a5ee9805b6aedbcf89a4bef5e267b8c1d57f8d35d2f3590aa00,victim,displacement,validacao_2025_pre_pectra::semantic__displacement__6605,1,,0,0,0,semantic_event_roles_only
validacao_2025_pre_pectra,0xa463884b3de8718a457c39daf16db395661f95368402350df96df7ba3d3171df,attacker_front,insertion,validacao_2025_pre_pectra::semantic__insertion__14646,1,1,0,1,0,semantic_event_roles_only
validacao_2025_pre_pectra,0xa4701b53e7da98c7d2429c53e4da93be5da27e0cfdd4be95983483f8103c9602,attacker_front,displacement,validacao_2025_pre_pectra::semantic__displacement__12426,1,,0,1,0,semantic_event_roles_only
validacao_2025_pre_pectra,0xa4b94b2300c5502de4cce28236ea678ac517353a6841282702c2ce02a944d3f2,attacker_front,insertion,validacao_2025_pre_pectra::semantic__insertion__4321,1,1,0,1,0,semantic_event_roles_only
validacao_2025_pre_pectra,0xa4bba4f4758f0dc4a38e4b1b957ef849afa999e5b0c4cca7216f3a7c78bcde1c,victim,insertion,validacao_2025_pre_pectra::semantic__insertion__7956,1,0,0,0,0,semantic_event_roles_only
validacao_2025_pre_pectra,0xa54c8470e136f5dc602d0a410ac1cbe2b4b3c658aba8d7da44de03ddeec6726a,attacker_back,insertion,validacao_2025_pre_pectra::semantic__insertion__8710,1,1,0,1,0,semantic_event_roles_only
validacao_2025_pre_pectra,0xa568b94242d72bc9c697d778c9c17ff40219f9a9169071aed5638ed6812c31ce,attacker_front,insertion,validacao_2025_pre_pectra::semantic__insertion__6904,1,1,0,1,0,semantic_event_roles_only
validacao_2025_pre_pectra,0xa56adc4392d32054d06f6e68286d0d5922e9144e703ac6793c8a6cf3ce51b890,attacker_front,displacement,validacao_2025_pre_pectra::semantic__displacement__15204,1,,0,1,0,semantic_event_roles_only
validacao_2025_pre_pectra,0xa58c8f61a43c58f2d90c999b8e71c579f0aac9eaab479d2dd2358fa2257082bc,attacker_back,insertion,validacao_2025_pre_pectra::semantic__insertion__5246,1,1,0,1,0,semantic_event_roles_only
validacao_2025_pre_pectra,0xa5ae4dbda7f7583a9dd7b49bb6e80768d9cf84e728dea52ddae47b85dc16eacf,victim,displacement,validacao_2025_pre_pectra::semantic__displacement__11829,1,,0,0,0,semantic_event_roles_only
validacao_2025_pre_pectra,0xa602dbab1cb1d119db7570a9a6b1d7ef252e7eda7b6be43ad2e7fb75bbe73f6d,victim,insertion,validacao_2025_pre_pectra::semantic__insertion__5219,1,0,0,0,0,semantic_event_roles_only
validacao_2025_pre_pectra,0xa617c2c72e6bc07df993690c1a6a84eab0814d74c70f0fafddcf4bd9066e8c82,attacker_front|victim,displacement,validacao_2025_pre_pectra::semantic__displacement__15211|validacao_2025_pre_pectra::semantic__displacement__15212,2,,0,,1,semantic_event_roles_only
validacao_2025_pre_pectra,0xa63fa4d610077b3b0c2c07124f3a7cfa2e1e2338d1d12cd6e6399a6cfc665d74,attacker_front,insertion,validacao_2025_pre_pectra::semantic__insertion__1203,1,1,0,1,0,semantic_event_roles_only
validacao_2025_pre_pectra,0xa65165b604930b3fc631e0e5abef63fa76ae73d2a45b19ef5db1981eaf8ff95a,attacker_front,displacement,validacao_2025_pre_pectra::semantic__displacement__13062,1,,0,1,0,semantic_event_roles_only
validacao_2025_pre_pectra,0xa6be6396035fc5f3ff3cc09fb36e8dd97e6a610f4f443ab885f3557daa5a41d9,attacker_front,displacement,validacao_2025_pre_pectra::semantic__displacement__16149,1,,0,1,0,semantic_event_roles_only
validacao_2025_pre_pectra,0xa6ebbb2baa76b2815729ff13456df97d006a1e905fe22f4dd90a2e1613fc4552,victim,insertion,validacao_2025_pre_pectra::semantic__insertion__16274,1,0,0,0,0,semantic_event_roles_only
validacao_2025_pre_pectra,0xa7bae16c83f65bd5f93dd3ebb7a2814a336faec2361105422daf614f7a8793b7,victim,displacement,validacao_2025_pre_pectra::semantic__displacement__14278,1,,0,0,0,semantic_event_roles_only
validacao_2025_pre_pectra,0xa89223c17200203c402fdc513d2e3c6fbdb072fa53b62c41ef4cd8466047a5fc,attacker_front,insertion,validacao_2025_pre_pectra::semantic__insertion__5034,1,1,0,1,0,semantic_event_roles_only
