event_key,audit_id,detection_event_id,split,source_detector,adjudicated_type,semantic_status,decision,evidence_quality,reason_codes,notes,reviewer,reviewed_at_utc,decision_source,validation_result,attacker_front_hash,attacker_back_hash,victim_hash,protocols,pool_addresses,economic_status,strict_positive_event,sensitivity_positive_event
transicao_pectra_2025::semantic__displacement__1964,semantic__displacement__1964,1964,transicao_pectra_2025,displacement,displacement,probable,provável,média,semântica_compatível|ordem_no_bloco_compatível|mesmo_pool|chamada_idêntica,"Displacement provável no evento 1964: atacante no índice 8 antes da vítima no índice 9, mesmo seletor, similaridade de calldata 1.000 e pool comum 0xe2ae4ba5f45dcc02a5525c17f21191057df9b0bd. Status atacante=1 e vítima=1. Não há efeito adverso suficiente para confirmação estrita sem evidência adicional de mempool/causalidade. Decisão produzida pelo protocolo de adjudicação assistida.",Marcelo Corni Alves,2026-09-21T00:35:06.647956+00:00,assisted_deterministic,valid,0x8bce9ae2600ea9fd207a0b73ea072c1bb3a1254181c9929f281bf283111417b6,,0x64d076afca0e3e25fd844ef5ae3d928d422a3c184673ca7eec6e9fa5847cbe50,uniswap_v2,0xe2ae4ba5f45dcc02a5525c17f21191057df9b0bd,requires_token_valuation,0,1
transicao_pectra_2025::semantic__displacement__1967,semantic__displacement__1967,1967,transicao_pectra_2025,displacement,displacement,probable,provável,média,semântica_compatível|ordem_no_bloco_compatível|mesmo_pool|chamada_idêntica,"Displacement provável no evento 1967: atacante no índice 9 antes da vítima no índice 10, mesmo seletor, similaridade de calldata 1.000 e pool comum 0xe2ae4ba5f45dcc02a5525c17f21191057df9b0bd. Status atacante=1 e vítima=1. Não há efeito adverso suficiente para confirmação estrita sem evidência adicional de mempool/causalidade. Decisão produzida pelo protocolo de adjudicação assistida.",Marcelo Corni Alves,2026-09-21T00:35:06.647956+00:00,assisted_deterministic,valid,0x64d076afca0e3e25fd844ef5ae3d928d422a3c184673ca7eec6e9fa5847cbe50,,0x60449a9af9c354c6a00deb16d7ba4f70958e5dbd148cfe5788f8749773926fa5,uniswap_v2,0xe2ae4ba5f45dcc02a5525c17f21191057df9b0bd,requires_token_valuation,0,1
transicao_pectra_2025::semantic__insertion__1972,semantic__insertion__1972,1972,transicao_pectra_2025,insertion,insertion,confirmed,confirmado,média,semântica_compatível|ordem_no_bloco_compatível|mesmo_pool|múltiplos_ativos_sem_valoração,"Sandwich confirmado no evento 1972: índices 23 < 24 < 25, mesmo agente nas pernas externas, pool 0xe0554a476a092703abdb3ef35c80e0d76d32939f (uniswap_v3), front e vítima na mesma direção e back na direção oposta; as três transações foram executadas com sucesso. Há múltiplos ativos residuais; a rentabilidade líquida ainda exige valoração. Decisão produzida pelo protocolo de adjudicação assistida.",Marcelo Corni Alves,2026-09-21T00:35:06.647956+00:00,assisted_deterministic,valid,0x6c065b0f893bfe680789be79518f27b5c2615719653d2647553f0aeb71afd768,0xe5f99f1e85f8a3c590fd375cf8cf7549ab3d1f7905f71c0f9fe08000520b27cd,0x512ce9624251bdbd0fb589042415a527ab8647c4142d12681b2f541729bd0b0f,uniswap_v3,0xe0554a476a092703abdb3ef35c80e0d76d32939f,mixed_assets_requires_valuation,1,1
transicao_pectra_2025::semantic__displacement__1990,semantic__displacement__1990,1990,transicao_pectra_2025,displacement,displacement,probable,provável,média,semântica_compatível|ordem_no_bloco_compatível|mesmo_pool|chamada_idêntica,"Displacement provável no evento 1990: atacante no índice 2 antes da vítima no índice 3, mesmo seletor, similaridade de calldata 1.000 e pool comum 0x8ff63043eddf12075ac01a648977ba29c807f393. Status atacante=1 e vítima=1. Não há efeito adverso suficiente para confirmação estrita sem evidência adicional de mempool/causalidade. Decisão produzida pelo protocolo de adjudicação assistida.",Marcelo Corni Alves,2026-09-21T00:35:06.647956+00:00,assisted_deterministic,valid,0x3f0e27db9a140eee77b3e1f8b5ccf3cbaf8599c3ba6a9a836d758a1a38da224e,,0x12e1acd8d762703682a21ec089ed4716ce1dc6a13ab30217cac5404e9b772ad7,uniswap_v2,0x8ff63043eddf12075ac01a648977ba29c807f393,requires_token_valuation,0,1
transicao_pectra_2025::semantic__displacement__1991,semantic__displacement__1991,1991,transicao_pectra_2025,displacement,displacement,probable,provável,média,semântica_compatível|ordem_no_bloco_compatível|mesmo_pool|chamada_idêntica,"Displacement provável no evento 1991: atacante no índice 3 antes da vítima no índice 4, mesmo seletor, similaridade de calldata 1.000 e pool comum 0x8ff63043eddf12075ac01a648977ba29c807f393. Status atacante=1 e vítima=1. Não há efeito adverso suficiente para confirmação estrita sem evidência adicional de mempool/causalidade. Decisão produzida pelo protocolo de adjudicação assistida.",Marcelo Corni Alves,2026-09-21T00:35:06.647956+00:00,assisted_deterministic,valid,0x12e1acd8d762703682a21ec089ed4716ce1dc6a13ab30217cac5404e9b772ad7,,0xbbd5239bb4397dad097ef3de8c32f2e17440317b3c6047efbf94bafd0b663b10,uniswap_v2,0x8ff63043eddf12075ac01a648977ba29c807f393,requires_token_valuation,0,1
transicao_pectra_2025::semantic__displacement__1994,semantic__displacement__1994,1994,transicao_pectra_2025,displacement,displacement,probable,provável,média,semântica_compatível|ordem_no_bloco_compatível|mesmo_pool|chamada_idêntica,"Displacement provável no evento 1994: atacante no índice 5 antes da vítima no índice 6, mesmo seletor, similaridade de calldata 1.000 e pool comum 0x8ff63043eddf12075ac01a648977ba29c807f393. Status atacante=1 e vítima=1. Não há efeito adverso suficiente para confirmação estrita sem evidência adicional de mempool/causalidade. Decisão produzida pelo protocolo de adjudicação assistida.",Marcelo Corni Alves,2026-09-21T00:35:06.647956+00:00,assisted_deterministic,valid,0x9faa96183ecb46d29f7f4a6d49e32927d54a4fe5ba06b6692acc8843915938ed,,0x26752faa65b421c42bf93f371cf28b3a8dccdc576a4c17524c22b4117eaf1443,uniswap_v2,0x8ff63043eddf12075ac01a648977ba29c807f393,requires_token_valuation,0,1
transicao_pectra_2025::semantic__displacement__1996,semantic__displacement__1996,1996,transicao_pectra_2025,displacement,displacement,probable,provável,média,semântica_compatível|ordem_no_bloco_compatível|mesmo_pool|chamada_idêntica,"Displacement provável no evento 1996: atacante no índice 6 antes da vítima no índice 7, mesmo seletor, similaridade de calldata 1.000 e pool comum 0x8ff63043eddf12075ac01a648977ba29c807f393. Status atacante=1 e vítima=1. Não há efeito adverso suficiente para confirmação estrita sem evidência adicional de mempool/causalidade. Decisão produzida pelo protocolo de adjudicação assistida.",Marcelo Corni Alves,2026-09-21T00:35:06.647956+00:00,assisted_deterministic,valid,0x26752faa65b421c42bf93f371cf28b3a8dccdc576a4c17524c22b4117eaf1443,,0x0198fdb1d8b2c8b078f214d03bc488f512eb9523452b9d1ddbbc1161c79686c5,uniswap_v2,0x8ff63043eddf12075ac01a648977ba29c807f393,requires_token_valuation,0,1
transicao_pectra_2025::semantic__displacement__1998,semantic__displacement__1998,1998,transicao_pectra_2025,displacement,displacement,probable,provável,média,semântica_compatível|ordem_no_bloco_compatível|mesmo_pool|chamada_idêntica,"Displacement provável no evento 1998: atacante no índice 8 antes da vítima no índice 9, mesmo seletor, similaridade de calldata 1.000 e pool comum 0x8ff63043eddf12075ac01a648977ba29c807f393. Status atacante=1 e vítima=1. Não há efeito adverso suficiente para confirmação estrita sem evidência adicional de mempool/causalidade. Decisão produzida pelo protocolo de adjudicação assistida.",Marcelo Corni Alves,2026-09-21T00:35:06.647956+00:00,assisted_deterministic,valid,0x454cfab6737a22d23fa4d39be792999715f0224b217101fd67ed49ce8fc12436,,0x5ecc7ff990f90761a62f5b05d10dbe920a80a9026e64fc380245a3c72dfe3a20,uniswap_v2,0x8ff63043eddf12075ac01a648977ba29c807f393,requires_token_valuation,0,1
transicao_pectra_2025::semantic__displacement__2060,semantic__displacement__2060,2060,transicao_pectra_2025,displacement,displacement,probable,provável,média,semântica_compatível|ordem_no_bloco_compatível|mesmo_pool|chamada_idêntica,"Displacement provável no evento 2060: atacante no índice 18 antes da vítima no índice 19, mesmo seletor, similaridade de calldata 1.000 e pool comum 0x109d0f0c411838b50fbb169f8972e60e3cb5bc6e. Status atacante=1 e vítima=1. Não há efeito adverso suficiente para confirmação estrita sem evidência adicional de mempool/causalidade. Decisão produzida pelo protocolo de adjudicação assistida.",Marcelo Corni Alves,2026-09-21T00:35:06.647956+00:00,assisted_deterministic,valid,0x4e0a221eefea4f22e2784ec7d6bec56f55932ced5d218cbcba28aca58e453daf,,0xa80d2061fae9fee2ce19408a029ddf2a09ba0fd222a960cfd067bcce0775519b,uniswap_v2,0x109d0f0c411838b50fbb169f8972e60e3cb5bc6e,requires_token_valuation,0,1
transicao_pectra_2025::semantic__displacement__2061,semantic__displacement__2061,2061,transicao_pectra_2025,displacement,displacement,probable,provável,média,semântica_compatível|ordem_no_bloco_compatível|mesmo_pool|chamada_idêntica,"Displacement provável no evento 2061: atacante no índice 19 antes da vítima no índice 20, mesmo seletor, similaridade de calldata 1.000 e pool comum 0x109d0f0c411838b50fbb169f8972e60e3cb5bc6e. Status atacante=1 e vítima=1. Não há efeito adverso suficiente para confirmação estrita sem evidência adicional de mempool/causalidade. Decisão produzida pelo protocolo de adjudicação assistida.",Marcelo Corni Alves,2026-09-21T00:35:06.647956+00:00,assisted_deterministic,valid,0xa80d2061fae9fee2ce19408a029ddf2a09ba0fd222a960cfd067bcce0775519b,,0x975b48dbf4596db730ddb664e662e4a5864064f8c4ac3f05c6ebd8e7f9d596a1,uniswap_v2,0x109d0f0c411838b50fbb169f8972e60e3cb5bc6e,requires_token_valuation,0,1
transicao_pectra_2025::semantic__insertion__2182,semantic__insertion__2182,2182,transicao_pectra_2025,insertion,insertion,confirmed,confirmado,alta,semântica_compatível|ordem_no_bloco_compatível|mesmo_pool|fluxo_econômico_compatível|weth_superior_ao_gás,"Sandwich confirmado no evento 2182: índices 58 < 59 < 60, mesmo agente nas pernas externas, pool 0xe0554a476a092703abdb3ef35c80e0d76d32939f (uniswap_v3), front e vítima na mesma direção e back na direção oposta; as três transações foram executadas com sucesso. Superávit observável de 0.002059372 WETH após 0.000816230 ETH de gás. Decisão produzida pelo protocolo de adjudicação assistida.",Marcelo Corni Alves,2026-09-21T00:35:06.647956+00:00,assisted_deterministic,valid,0xa42f1f9123d8faabf109ee84eec9cada55e03027887befcb4f13106e5f74f464,0xf5650c59ae2531ea70e2360ad86847413a051f97a776c740e9404e29fa3dd9c3,0x74bd9fe16f0db4a3bd12ed618e067aec352890e08a42246a8616182f11324bca,uniswap_v3,0xe0554a476a092703abdb3ef35c80e0d76d32939f,weth_surplus_after_gas_observed,1,1
transicao_pectra_2025::semantic__insertion__2254,semantic__insertion__2254,2254,transicao_pectra_2025,insertion,insertion,confirmed,confirmado,alta,semântica_compatível|ordem_no_bloco_compatível|mesmo_pool|fluxo_econômico_compatível|weth_superior_ao_gás,"Sandwich confirmado no evento 2254: índices 47 < 48 < 49, mesmo agente nas pernas externas, pool 0x818ebdae29d226e567a16ec9a1c90800790ac0fb (uniswap_v2), front e vítima na mesma direção e back na direção oposta; as três transações foram executadas com sucesso. Superávit observável de 0.000214895 WETH após 0.000660583 ETH de gás. Decisão produzida pelo protocolo de adjudicação assistida.",Marcelo Corni Alves,2026-09-21T00:35:06.647956+00:00,assisted_deterministic,valid,0x825a30e0816a99c3db119b104858f58b97f10845b96b9f0cb27b2d25cc7f4761,0x54c830b29dbbfdc4ee12d345063fcfd6d7502be33310f9c5c73a1acd5fc6739d,0x2773ff66185800f4e5caa9c12f087739b20e8f98b8fd0d9c650f34497a954d8b,uniswap_v2,0x818ebdae29d226e567a16ec9a1c90800790ac0fb,weth_surplus_after_gas_observed,1,1
transicao_pectra_2025::semantic__displacement__2371,semantic__displacement__2371,2371,transicao_pectra_2025,displacement,displacement,probable,provável,média,semântica_compatível|ordem_no_bloco_compatível|mesmo_pool,"Displacement provável no evento 2371: atacante no índice 0 antes da vítima no índice 1, mesmo seletor, similaridade de calldata 0.875 e pool comum 0x4ff96a69161dd66225c63adf30ae7cbe1d1be663. Status atacante=1 e vítima=1. Não há efeito adverso suficiente para confirmação estrita sem evidência adicional de mempool/causalidade. Decisão produzida pelo protocolo de adjudicação assistida.",Marcelo Corni Alves,2026-09-21T00:35:06.647956+00:00,assisted_deterministic,valid,0xaeb024aee340d90eb8a5f80a93d1ce5d0774cff6839645b372f85a80944520d2,,0xcbe80ffb1e81d3db4551bde3890a3f5b5020cb628dd8fbf6c46950914730e596,uniswap_v2,0x4ff96a69161dd66225c63adf30ae7cbe1d1be663,requires_token_valuation,0,1
transicao_pectra_2025::semantic__insertion__2383,semantic__insertion__2383,2383,transicao_pectra_2025,insertion,insertion,confirmed,confirmado,alta,semântica_compatível|ordem_no_bloco_compatível|mesmo_pool|fluxo_econômico_compatível|weth_superior_ao_gás,"Sandwich confirmado no evento 2383: índices 0 < 1 < 2, mesmo agente nas pernas externas, pool 0xb38cc8c5f6eebc03a38515e2aad580e0b80d67ea (uniswap_v3), front e vítima na mesma direção e back na direção oposta; as três transações foram executadas com sucesso. Superávit observável de 0.000001150 WETH após 0.011501829 ETH de gás. Decisão produzida pelo protocolo de adjudicação assistida.",Marcelo Corni Alves,2026-09-21T00:35:06.647956+00:00,assisted_deterministic,valid,0x0d2333f4ceaf9ac1ebf12c1049ecd414a96fe48422f573d3409e0350f215e699,0x194419caab27289d9162da983814f03ca6580adbf30708020658a0a5db0e0371,0x1d3dd0d7003ef3966543b1a30b0affd986d4d10307631f11cbf89d8d63a99d43,uniswap_v3,0xb38cc8c5f6eebc03a38515e2aad580e0b80d67ea,weth_surplus_after_gas_observed,1,1
transicao_pectra_2025::semantic__insertion__2385,semantic__insertion__2385,2385,transicao_pectra_2025,insertion,insertion,confirmed,confirmado,média,semântica_compatível|ordem_no_bloco_compatível|mesmo_pool|dados_insuficientes,"Sandwich confirmado no evento 2385: índices 0 < 1 < 2, mesmo agente nas pernas externas, pool 0x7178f913dc83fbb9e9552a2bfebff766e1fa88bf (uniswap_v2), front e vítima na mesma direção e back na direção oposta; as três transações foram executadas com sucesso. O ativo de resultado não é WETH e ainda exige valoração histórica. Decisão produzida pelo protocolo de adjudicação assistida.",Marcelo Corni Alves,2026-09-21T00:35:06.647956+00:00,assisted_deterministic,valid,0xcde3f5d2a279df3267a7db0ce58e7f2c6ff9a71d25325bf4f4e34eb6a315e20f,0x3e318a0b7d7a800b2f31c74c88e1541474f420f7d54302f029859c4612d8e829,0xa42f4d3cbd1229dc89152d03300ab9c7fc23870b5ef03dabb77fc436d3cae6f6,uniswap_v2,0x7178f913dc83fbb9e9552a2bfebff766e1fa88bf,requires_token_valuation,1,1
transicao_pectra_2025::semantic__displacement__2392,semantic__displacement__2392,2392,transicao_pectra_2025,displacement,displacement,probable,provável,média,semântica_compatível|ordem_no_bloco_compatível|mesmo_pool|chamada_idêntica,"Displacement provável no evento 2392: atacante no índice 13 antes da vítima no índice 14, mesmo seletor, similaridade de calldata 1.000 e pool comum 0x1192567f210032cd73a4f90119d948f4689f3be3. Status atacante=1 e vítima=1. Não há efeito adverso suficiente para confirmação estrita sem evidência adicional de mempool/causalidade. Decisão produzida pelo protocolo de adjudicação assistida.",Marcelo Corni Alves,2026-09-21T00:35:06.647956+00:00,assisted_deterministic,valid,0x57680a997403e70888af745ff4e0c0081908aebfecb2e219f680702fd02d3474,,0xec16a967b03748ac9044b7d4afc6a8cafddc68ab444b641326ec58a212620b4b,uniswap_v2,0x1192567f210032cd73a4f90119d948f4689f3be3,requires_token_valuation,0,1
transicao_pectra_2025::semantic__insertion__2417,semantic__insertion__2417,2417,transicao_pectra_2025,insertion,insertion,confirmed,confirmado,média,semântica_compatível|ordem_no_bloco_compatível|mesmo_pool|múltiplos_ativos_sem_valoração,"Sandwich confirmado no evento 2417: índices 1 < 2 < 3, mesmo agente nas pernas externas, pool 0xdcdc26a12057dcd4095a9e3516d48a6408c8fc65|0xffa98a091331df4600f87c9164cd27e8a5cd2405 (uniswap_v2), front e vítima na mesma direção e back na direção oposta; as três transações foram executadas com sucesso. Há múltiplos ativos residuais; a rentabilidade líquida ainda exige valoração. Decisão produzida pelo protocolo de adjudicação assistida.",Marcelo Corni Alves,2026-09-21T00:35:06.647956+00:00,assisted_deterministic,valid,0xe77a5f8b7c80002dcb470b61a150fe65e55fc4f1cc585d757ae73d9c6736cee2,0x8b12c27f11c0031fc24cd383dc0d2c1e74a4a231c88e38a6350c7bbac8c113cf,0x35d1a6f251233b0f6a7a2cb0c283b5b725221a1cc0e11e745f1fd348aed97b0c,uniswap_v2,0xdcdc26a12057dcd4095a9e3516d48a6408c8fc65|0xffa98a091331df4600f87c9164cd27e8a5cd2405,mixed_assets_requires_valuation,1,1
transicao_pectra_2025::semantic__insertion__2487,semantic__insertion__2487,2487,transicao_pectra_2025,insertion,insertion,confirmed,confirmado,média,semântica_compatível|ordem_no_bloco_compatível|mesmo_pool|múltiplos_ativos_sem_valoração,"Sandwich confirmado no evento 2487: índices 3 < 4 < 5, mesmo agente nas pernas externas, pool 0x68bfddfc52128d4cb303a669061ce209c6adc702 (uniswap_v2), front e vítima na mesma direção e back na direção oposta; as três transações foram executadas com sucesso. Há múltiplos ativos residuais; a rentabilidade líquida ainda exige valoração. Decisão produzida pelo protocolo de adjudicação assistida.",Marcelo Corni Alves,2026-09-21T00:35:06.647956+00:00,assisted_deterministic,valid,0x3693bd965b9a154f91485dda70e52803b8aa03ecee0534b50834ca52ced9d7b4,0xd551a157bf0460ec72102b3572ff8a628b4418866460630da297400659fc0227,0xfe71d0edff3c3ef7c3ea04c12dce7e8be19a8fc29c66b9d4913d752f495262bc,uniswap_v2,0x68bfddfc52128d4cb303a669061ce209c6adc702,mixed_assets_requires_valuation,1,1
transicao_pectra_2025::semantic__insertion__2571,semantic__insertion__2571,2571,transicao_pectra_2025,insertion,insertion,confirmed,confirmado,média,semântica_compatível|ordem_no_bloco_compatível|mesmo_pool|múltiplos_ativos_sem_valoração,"Sandwich confirmado no evento 2571: índices 1 < 2 < 3, mesmo agente nas pernas externas, pool 0xa9c6b614fa5503bd12e037d96fa292e4e15bb123 (uniswap_v3), front e vítima na mesma direção e back na direção oposta; as três transações foram executadas com sucesso. Há múltiplos ativos residuais; a rentabilidade líquida ainda exige valoração. Decisão produzida pelo protocolo de adjudicação assistida.",Marcelo Corni Alves,2026-09-21T00:35:06.647956+00:00,assisted_deterministic,valid,0x48188f435e74a0d3fdb4839fcdfca26ad6899e3d0b65277e43565f9eb1c85e92,0xeacbd7c53030827a693d479faa0bbb8e026b06d91009b97dd9d75e5e8b5e2a63,0x639628f62b97764822d479a0664288e0ce748d0d86a08c2c048d1a089916ad4c,uniswap_v3,0xa9c6b614fa5503bd12e037d96fa292e4e15bb123,mixed_assets_requires_valuation,1,1
transicao_pectra_2025::semantic__insertion__2658,semantic__insertion__2658,2658,transicao_pectra_2025,insertion,insertion,confirmed,confirmado,média,semântica_compatível|ordem_no_bloco_compatível|mesmo_pool|múltiplos_ativos_sem_valoração,"Sandwich confirmado no evento 2658: índices 32 < 33 < 34, mesmo agente nas pernas externas, pool 0xe52589e99af358046ace380445f64ac320659bc6 (uniswap_v2), front e vítima na mesma direção e back na direção oposta; as três transações foram executadas com sucesso. Há múltiplos ativos residuais; a rentabilidade líquida ainda exige valoração. Decisão produzida pelo protocolo de adjudicação assistida.",Marcelo Corni Alves,2026-09-21T00:35:06.647956+00:00,assisted_deterministic,valid,0x0f6ef70a9e2221670168000644bfd3ea909f3ed74865d6a81d08c4742e1b673b,0x4134f018804f88a1ffd28a1989a329dfdb42f5aa33dd4275d936498f148e9a7e,0x993b8946db4dab73fb8f6d48cad8e1d515095df9fe4208b179aa8e69ca74e222,uniswap_v2,0xe52589e99af358046ace380445f64ac320659bc6,mixed_assets_requires_valuation,1,1
transicao_pectra_2025::semantic__displacement__2673,semantic__displacement__2673,2673,transicao_pectra_2025,displacement,displacement,probable,provável,média,semântica_compatível|ordem_no_bloco_compatível|mesmo_pool,"Displacement provável no evento 2673: atacante no índice 23 antes da vítima no índice 24, mesmo seletor, similaridade de calldata 0.938 e pool comum 0x901a8b43cdf9de34d3282d074db5bb6bda1c249f. Status atacante=1 e vítima=1. Não há efeito adverso suficiente para confirmação estrita sem evidência adicional de mempool/causalidade. Decisão produzida pelo protocolo de adjudicação assistida.",Marcelo Corni Alves,2026-09-21T00:35:06.647956+00:00,assisted_deterministic,valid,0x7528f9d1881099184286ade70af0b3af68cbbb0d028ee118b6ec72a25ca3e0b0,,0xa69aa4b174a52bcae17d0144af017e7d584404e8864dbf8008732aa61b0875ad,uniswap_v2,0x901a8b43cdf9de34d3282d074db5bb6bda1c249f,requires_token_valuation,0,1
transicao_pectra_2025::semantic__insertion__2704,semantic__insertion__2704,2704,transicao_pectra_2025,insertion,insertion,confirmed,confirmado,média,semântica_compatível|ordem_no_bloco_compatível|mesmo_pool|múltiplos_ativos_sem_valoração,"Sandwich confirmado no evento 2704: índices 17 < 18 < 19, mesmo agente nas pernas externas, pool 0xd5dc4c90a400875770792f6e06c34355de868a89 (uniswap_v2), front e vítima na mesma direção e back na direção oposta; as três transações foram executadas com sucesso. Há múltiplos ativos residuais; a rentabilidade líquida ainda exige valoração. Decisão produzida pelo protocolo de adjudicação assistida.",Marcelo Corni Alves,2026-09-21T00:35:06.647956+00:00,assisted_deterministic,valid,0x3dce17b348e3f64cd77e4772a80eb7563e7c611a4bd98f85330e95816c1e64fb,0x937d6e2d99603d5af706021412c35bb465c5bbecf744e5c09857da3cfe57dabb,0xcf72937994deef86409a40dbd603a8dee878649ca8eb235f2a34fe660d7a8b75,uniswap_v2,0xd5dc4c90a400875770792f6e06c34355de868a89,mixed_assets_requires_valuation,1,1
transicao_pectra_2025::semantic__insertion__2705,semantic__insertion__2705,2705,transicao_pectra_2025,insertion,insertion,confirmed,confirmado,média,semântica_compatível|ordem_no_bloco_compatível|mesmo_pool|múltiplos_ativos_sem_valoração,"Sandwich confirmado no evento 2705: índices 58 < 59 < 60, mesmo agente nas pernas externas, pool 0xd543975c6eb81faad89e1fb6e5340666f468066f (uniswap_v3), front e vítima na mesma direção e back na direção oposta; as três transações foram executadas com sucesso. Há múltiplos ativos residuais; a rentabilidade líquida ainda exige valoração. Decisão produzida pelo protocolo de adjudicação assistida.",Marcelo Corni Alves,2026-09-21T00:35:06.647956+00:00,assisted_deterministic,valid,0xf2d6391f4b2692bcf1b6baff22436f481f0113d6bf65737799079849510d1045,0xe9f461c4533f7057feb1a821d0f7de38a4e3acd803293049ec1b37f613d7b7aa,0x6037fc0aff5dada90daabfc094f53b3cc844bfc5e35c3ac4baa93e3935a59ccb,uniswap_v3,0xd543975c6eb81faad89e1fb6e5340666f468066f,mixed_assets_requires_valuation,1,1
transicao_pectra_2025::semantic__displacement__2722,semantic__displacement__2722,2722,transicao_pectra_2025,displacement,displacement,probable,provável,média,semântica_compatível|ordem_no_bloco_compatível|mesmo_pool|chamada_idêntica,"Displacement provável no evento 2722: atacante no índice 1 antes da vítima no índice 2, mesmo seletor, similaridade de calldata 1.000 e pool comum 0xa1bf0e900fb272089c9fd299ea14bfccb1d1c2c0|0xc7bbec68d12a0d1830360f8ec58fa599ba1b0e9b. Status atacante=1 e vítima=1. Não há efeito adverso suficiente para confirmação estrita sem evidência adicional de mempool/causalidade. Decisão produzida pelo protocolo de adjudicação assistida.",Marcelo Corni Alves,2026-09-21T00:35:06.647956+00:00,assisted_deterministic,valid,0xe77942d0b61e8b469334b0e32d95c9c7523cde988d228dc7a9786a789a7a46f7,,0x0bf603e5e23c1466eb2f725cdba8a0d7bdced1b645a900b416a45753958111aa,uniswap_v2|uniswap_v3,0xa1bf0e900fb272089c9fd299ea14bfccb1d1c2c0|0xc7bbec68d12a0d1830360f8ec58fa599ba1b0e9b,requires_token_valuation,0,1
transicao_pectra_2025::semantic__displacement__2736,semantic__displacement__2736,2736,transicao_pectra_2025,displacement,displacement,probable,provável,média,semântica_compatível|ordem_no_bloco_compatível|mesmo_pool|chamada_idêntica,"Displacement provável no evento 2736: atacante no índice 0 antes da vítima no índice 1, mesmo seletor, similaridade de calldata 1.000 e pool comum 0x61f97551977971fddac6b2c7e8a5dd6163b4f8a2. Status atacante=1 e vítima=1. Não há efeito adverso suficiente para confirmação estrita sem evidência adicional de mempool/causalidade. Decisão produzida pelo protocolo de adjudicação assistida.",Marcelo Corni Alves,2026-09-21T00:35:06.647956+00:00,assisted_deterministic,valid,0x454c8d1246c75d56354eea437daa98e390067a92c3fd5c0f7bdfe7418828087f,,0x7d7470705e0da8987f0788d15f34eaad7bd2e2e2ee2201787eeea3d184c49e39,uniswap_v2,0x61f97551977971fddac6b2c7e8a5dd6163b4f8a2,requires_token_valuation,0,1
transicao_pectra_2025::semantic__displacement__2737,semantic__displacement__2737,2737,transicao_pectra_2025,displacement,displacement,probable,provável,média,semântica_compatível|ordem_no_bloco_compatível|mesmo_pool|chamada_idêntica,"Displacement provável no evento 2737: atacante no índice 1 antes da vítima no índice 2, mesmo seletor, similaridade de calldata 1.000 e pool comum 0x61f97551977971fddac6b2c7e8a5dd6163b4f8a2. Status atacante=1 e vítima=1. Não há efeito adverso suficiente para confirmação estrita sem evidência adicional de mempool/causalidade. Decisão produzida pelo protocolo de adjudicação assistida.",Marcelo Corni Alves,2026-09-21T00:35:06.647956+00:00,assisted_deterministic,valid,0x7d7470705e0da8987f0788d15f34eaad7bd2e2e2ee2201787eeea3d184c49e39,,0xaa49c43ba973296dfe95d08079bad02682a8da1cf31239b1b8cdf8b54f939c39,uniswap_v2,0x61f97551977971fddac6b2c7e8a5dd6163b4f8a2,requires_token_valuation,0,1
transicao_pectra_2025::semantic__displacement__2739,semantic__displacement__2739,2739,transicao_pectra_2025,displacement,displacement,probable,provável,média,semântica_compatível|ordem_no_bloco_compatível|mesmo_pool|chamada_idêntica,"Displacement provável no evento 2739: atacante no índice 2 antes da vítima no índice 3, mesmo seletor, similaridade de calldata 1.000 e pool comum 0x61f97551977971fddac6b2c7e8a5dd6163b4f8a2. Status atacante=1 e vítima=1. Não há efeito adverso suficiente para confirmação estrita sem evidência adicional de mempool/causalidade. Decisão produzida pelo protocolo de adjudicação assistida.",Marcelo Corni Alves,2026-09-21T00:35:06.647956+00:00,assisted_deterministic,valid,0xaa49c43ba973296dfe95d08079bad02682a8da1cf31239b1b8cdf8b54f939c39,,0x837105eccff33c184affccf3ec303c20796091e4719e89d9c4e2bb20b12f611f,uniswap_v2,0x61f97551977971fddac6b2c7e8a5dd6163b4f8a2,requires_token_valuation,0,1
transicao_pectra_2025::semantic__displacement__2886,semantic__displacement__2886,2886,transicao_pectra_2025,displacement,displacement,probable,provável,média,semântica_compatível|ordem_no_bloco_compatível|mesmo_pool,"Displacement provável no evento 2886: atacante no índice 287 antes da vítima no índice 288, mesmo seletor, similaridade de calldata 0.875 e pool comum 0x34b080320f239db23367745221002db3abae919c. Status atacante=1 e vítima=1. Não há efeito adverso suficiente para confirmação estrita sem evidência adicional de mempool/causalidade. Decisão produzida pelo protocolo de adjudicação assistida.",Marcelo Corni Alves,2026-09-21T00:35:06.647956+00:00,assisted_deterministic,valid,0x073d4c5dc9564ed7bcf4a8e83149ccfdca4478de40bc97080bf8cf5b51c33d43,,0x89e5c6395dbcfa9652f16486f815488292092e7bd7d3b7e0a6acc332f483639f,uniswap_v2,0x34b080320f239db23367745221002db3abae919c,requires_token_valuation,0,1
