audit_id,detection_event_id,detector,saved_label,recomputed_label,validation_result,issues
semantic__displacement__16577,16577,displacement,provável,provável,valid,
semantic__displacement__16661,16661,displacement,provável,provável,valid,
semantic__displacement__16728,16728,displacement,provável,provável,valid,
semantic__displacement__16760,16760,displacement,provável,provável,valid,
semantic__displacement__16841,16841,displacement,provável,provável,valid,
semantic__displacement__16846,16846,displacement,provável,provável,valid,
semantic__displacement__16854,16854,displacement,provável,provável,valid,
semantic__displacement__16858,16858,displacement,provável,provável,valid,
semantic__displacement__16861,16861,displacement,provável,provável,valid,
semantic__displacement__16921,16921,displacement,provável,provável,valid,
semantic__displacement__17086,17086,displacement,provável,provável,valid,
semantic__displacement__17090,17090,displacement,provável,provável,valid,
semantic__displacement__17178,17178,displacement,provável,provável,valid,
semantic__displacement__17200,17200,displacement,provável,provável,valid,
semantic__displacement__17339,17339,displacement,provável,provável,valid,
semantic__displacement__17340,17340,displacement,provável,provável,valid,
semantic__displacement__17341,17341,displacement,provável,provável,valid,
semantic__displacement__17344,17344,displacement,provável,provável,valid,
semantic__displacement__17347,17347,displacement,provável,provável,valid,
semantic__displacement__17349,17349,displacement,provável,provável,valid,
semantic__displacement__17352,17352,displacement,provável,provável,valid,
semantic__displacement__17353,17353,displacement,provável,provável,valid,
semantic__displacement__17356,17356,displacement,provável,provável,valid,
semantic__displacement__17359,17359,displacement,provável,provável,valid,
semantic__displacement__17361,17361,displacement,provável,provável,valid,
semantic__displacement__17375,17375,displacement,provável,provável,valid,
semantic__displacement__17467,17467,displacement,provável,provável,valid,
semantic__displacement__17469,17469,displacement,provável,provável,valid,
semantic__displacement__17471,17471,displacement,provável,provável,valid,
semantic__displacement__17475,17475,displacement,provável,provável,valid,
semantic__displacement__17477,17477,displacement,provável,provável,valid,
semantic__displacement__17480,17480,displacement,provável,provável,valid,
semantic__displacement__17515,17515,displacement,provável,provável,valid,
semantic__displacement__17517,17517,displacement,provável,provável,valid,
semantic__displacement__17520,17520,displacement,provável,provável,valid,
semantic__displacement__17521,17521,displacement,provável,provável,valid,
semantic__displacement__17722,17722,displacement,provável,provável,valid,
semantic__displacement__17723,17723,displacement,provável,provável,valid,
semantic__displacement__17727,17727,displacement,provável,provável,valid,
semantic__displacement__17728,17728,displacement,provável,provável,valid,
semantic__displacement__17732,17732,displacement,provável,provável,valid,
semantic__displacement__17733,17733,displacement,provável,provável,valid,
semantic__displacement__17735,17735,displacement,provável,provável,valid,
semantic__displacement__17737,17737,displacement,provável,provável,valid,
semantic__displacement__17820,17820,displacement,provável,provável,valid,
semantic__displacement__17821,17821,displacement,provável,provável,valid,
semantic__displacement__17841,17841,displacement,provável,provável,valid,
semantic__displacement__17880,17880,displacement,provável,provável,valid,
semantic__displacement__17882,17882,displacement,provável,provável,valid,
semantic__displacement__17976,17976,displacement,provável,provável,valid,
semantic__displacement__18094,18094,displacement,provável,provável,valid,
semantic__displacement__18104,18104,displacement,provável,provável,valid,
semantic__displacement__18264,18264,displacement,provável,provável,valid,
semantic__displacement__18265,18265,displacement,provável,provável,valid,
semantic__displacement__18268,18268,displacement,provável,provável,valid,
semantic__displacement__18270,18270,displacement,provável,provável,valid,
semantic__displacement__18271,18271,displacement,provável,provável,valid,
semantic__displacement__18273,18273,displacement,provável,provável,valid,
semantic__displacement__18275,18275,displacement,provável,provável,valid,
semantic__displacement__18279,18279,displacement,provável,provável,valid,
semantic__displacement__18282,18282,displacement,provável,provável,valid,
semantic__displacement__18286,18286,displacement,provável,provável,valid,
semantic__displacement__18288,18288,displacement,provável,provável,valid,
semantic__displacement__18289,18289,displacement,provável,provável,valid,
semantic__displacement__18292,18292,displacement,provável,provável,valid,
semantic__displacement__18293,18293,displacement,provável,provável,valid,
semantic__displacement__18296,18296,displacement,provável,provável,valid,
semantic__displacement__18299,18299,displacement,provável,provável,valid,
semantic__displacement__18302,18302,displacement,provável,provável,valid,
semantic__displacement__18303,18303,displacement,provável,provável,valid,
semantic__displacement__18306,18306,displacement,provável,provável,valid,
semantic__displacement__18310,18310,displacement,provável,provável,valid,
semantic__displacement__18312,18312,displacement,provável,provável,valid,
semantic__displacement__18314,18314,displacement,provável,provável,valid,
semantic__displacement__18317,18317,displacement,provável,provável,valid,
semantic__displacement__18320,18320,displacement,provável,provável,valid,
semantic__displacement__18322,18322,displacement,provável,provável,valid,
semantic__displacement__18324,18324,displacement,provável,provável,valid,
semantic__displacement__18325,18325,displacement,provável,provável,valid,
semantic__displacement__18328,18328,displacement,provável,provável,valid,
semantic__displacement__18330,18330,displacement,provável,provável,valid,
semantic__displacement__18476,18476,displacement,provável,provável,valid,
semantic__displacement__18531,18531,displacement,provável,provável,valid,
semantic__displacement__18801,18801,displacement,provável,provável,valid,
semantic__displacement__18802,18802,displacement,provável,provável,valid,
semantic__displacement__18932,18932,displacement,provável,provável,valid,
semantic__displacement__18933,18933,displacement,provável,provável,valid,
semantic__displacement__18935,18935,displacement,provável,provável,valid,
semantic__displacement__18938,18938,displacement,provável,provável,valid,
semantic__displacement__18939,18939,displacement,provável,provável,valid,
semantic__displacement__18943,18943,displacement,provável,provável,valid,
semantic__displacement__18944,18944,displacement,provável,provável,valid,
semantic__displacement__18946,18946,displacement,provável,provável,valid,
semantic__displacement__18954,18954,displacement,provável,provável,valid,
semantic__displacement__18979,18979,displacement,provável,provável,valid,
semantic__displacement__18999,18999,displacement,provável,provável,valid,
semantic__displacement__19028,19028,displacement,provável,provável,valid,
semantic__displacement__19107,19107,displacement,provável,provável,valid,
semantic__displacement__19116,19116,displacement,provável,provável,valid,
semantic__displacement__19282,19282,displacement,provável,provável,valid,
semantic__displacement__19335,19335,displacement,provável,provável,valid,
semantic__displacement__19379,19379,displacement,provável,provável,valid,
semantic__displacement__19438,19438,displacement,provável,provável,valid,
semantic__displacement__19439,19439,displacement,provável,provável,valid,
semantic__displacement__19540,19540,displacement,provável,provável,valid,
semantic__displacement__19553,19553,displacement,provável,provável,valid,
semantic__displacement__19599,19599,displacement,provável,provável,valid,
semantic__displacement__19626,19626,displacement,provável,provável,valid,
semantic__displacement__19627,19627,displacement,provável,provável,valid,
semantic__displacement__19632,19632,displacement,provável,provável,valid,
semantic__displacement__19635,19635,displacement,provável,provável,valid,
semantic__displacement__19637,19637,displacement,provável,provável,valid,
semantic__displacement__19639,19639,displacement,provável,provável,valid,
semantic__displacement__19640,19640,displacement,provável,provável,valid,
semantic__displacement__19645,19645,displacement,provável,provável,valid,
semantic__displacement__19646,19646,displacement,provável,provável,valid,
semantic__displacement__19650,19650,displacement,provável,provável,valid,
semantic__displacement__19655,19655,displacement,provável,provável,valid,
semantic__displacement__19656,19656,displacement,provável,provável,valid,
semantic__displacement__19657,19657,displacement,provável,provável,valid,
semantic__displacement__19661,19661,displacement,provável,provável,valid,
semantic__displacement__19663,19663,displacement,provável,provável,valid,
semantic__displacement__19680,19680,displacement,provável,provável,valid,
semantic__displacement__19774,19774,displacement,provável,provável,valid,
semantic__displacement__19775,19775,displacement,provável,provável,valid,
semantic__displacement__19777,19777,displacement,provável,provável,valid,
semantic__displacement__19781,19781,displacement,provável,provável,valid,
semantic__displacement__19784,19784,displacement,provável,provável,valid,
semantic__displacement__19838,19838,displacement,provável,provável,valid,
semantic__displacement__19839,19839,displacement,provável,provável,valid,
semantic__displacement__19846,19846,displacement,provável,provável,valid,
semantic__displacement__19861,19861,displacement,provável,provável,valid,
semantic__displacement__19862,19862,displacement,provável,provável,valid,
semantic__displacement__19865,19865,displacement,provável,provável,valid,
semantic__displacement__19866,19866,displacement,provável,provável,valid,
semantic__displacement__19869,19869,displacement,provável,provável,valid,
semantic__displacement__19887,19887,displacement,provável,provável,valid,
semantic__displacement__19980,19980,displacement,provável,provável,valid,
semantic__displacement__20015,20015,displacement,provável,provável,valid,
semantic__displacement__20084,20084,displacement,provável,provável,valid,
semantic__displacement__20247,20247,displacement,provável,provável,valid,
semantic__displacement__20252,20252,displacement,provável,provável,valid,
semantic__displacement__20273,20273,displacement,provável,provável,valid,
semantic__displacement__20275,20275,displacement,provável,provável,valid,
semantic__displacement__20277,20277,displacement,provável,provável,valid,
semantic__displacement__20278,20278,displacement,provável,provável,valid,
semantic__displacement__20282,20282,displacement,provável,provável,valid,
semantic__displacement__20283,20283,displacement,provável,provável,valid,
semantic__displacement__20288,20288,displacement,provável,provável,valid,
semantic__displacement__20290,20290,displacement,provável,provável,valid,
semantic__displacement__20294,20294,displacement,provável,provável,valid,
semantic__displacement__20306,20306,displacement,provável,provável,valid,
semantic__displacement__20307,20307,displacement,provável,provável,valid,
semantic__displacement__20337,20337,displacement,provável,provável,valid,
semantic__displacement__20338,20338,displacement,provável,provável,valid,
semantic__displacement__20378,20378,displacement,provável,provável,valid,
semantic__displacement__20395,20395,displacement,provável,provável,valid,
semantic__displacement__20455,20455,displacement,provável,provável,valid,
semantic__displacement__20531,20531,displacement,provável,provável,valid,
semantic__displacement__20532,20532,displacement,provável,provável,valid,
semantic__displacement__20700,20700,displacement,provável,provável,valid,
semantic__displacement__21097,21097,displacement,provável,provável,valid,
semantic__displacement__21098,21098,displacement,provável,provável,valid,
semantic__displacement__21220,21220,displacement,provável,provável,valid,
semantic__displacement__21423,21423,displacement,provável,provável,valid,
semantic__displacement__21494,21494,displacement,provável,provável,valid,
semantic__displacement__21495,21495,displacement,provável,provável,valid,
semantic__displacement__21548,21548,displacement,provável,provável,valid,
semantic__displacement__21621,21621,displacement,provável,provável,valid,
semantic__displacement__21659,21659,displacement,provável,provável,valid,
semantic__displacement__21775,21775,displacement,provável,provável,valid,
semantic__displacement__21784,21784,displacement,provável,provável,valid,
semantic__displacement__21786,21786,displacement,provável,provável,valid,
semantic__displacement__21787,21787,displacement,provável,provável,valid,
semantic__displacement__21814,21814,displacement,provável,provável,valid,
semantic__displacement__21815,21815,displacement,provável,provável,valid,
semantic__displacement__21823,21823,displacement,provável,provável,valid,
semantic__displacement__21839,21839,displacement,provável,provável,valid,
semantic__displacement__21869,21869,displacement,provável,provável,valid,
semantic__displacement__21897,21897,displacement,provável,provável,valid,
semantic__displacement__21898,21898,displacement,provável,provável,valid,
semantic__displacement__21921,21921,displacement,provável,provável,valid,
semantic__displacement__21944,21944,displacement,provável,provável,valid,
semantic__displacement__21948,21948,displacement,provável,provável,valid,
semantic__displacement__21949,21949,displacement,provável,provável,valid,
semantic__displacement__22025,22025,displacement,provável,provável,valid,
semantic__displacement__22043,22043,displacement,provável,provável,valid,
semantic__displacement__22079,22079,displacement,provável,provável,valid,
semantic__displacement__22125,22125,displacement,provável,provável,valid,
semantic__displacement__22150,22150,displacement,provável,provável,valid,
semantic__displacement__22427,22427,displacement,provável,provável,valid,
semantic__displacement__22431,22431,displacement,provável,provável,valid,
semantic__displacement__22474,22474,displacement,provável,provável,valid,
semantic__displacement__22480,22480,displacement,provável,provável,valid,
semantic__displacement__22481,22481,displacement,provável,provável,valid,
semantic__displacement__22483,22483,displacement,provável,provável,valid,
semantic__displacement__22486,22486,displacement,provável,provável,valid,
semantic__displacement__22599,22599,displacement,provável,provável,valid,
semantic__displacement__22646,22646,displacement,provável,provável,valid,
semantic__displacement__22653,22653,displacement,provável,provável,valid,
semantic__displacement__22670,22670,displacement,provável,provável,valid,
semantic__displacement__22678,22678,displacement,provável,provável,valid,
semantic__displacement__22816,22816,displacement,provável,provável,valid,
semantic__displacement__22822,22822,displacement,provável,provável,valid,
semantic__displacement__22824,22824,displacement,provável,provável,valid,
semantic__displacement__22827,22827,displacement,provável,provável,valid,
semantic__displacement__22829,22829,displacement,provável,provável,valid,
semantic__displacement__22948,22948,displacement,provável,provável,valid,
semantic__displacement__23105,23105,displacement,provável,provável,valid,
semantic__displacement__23247,23247,displacement,provável,provável,valid,
semantic__displacement__23364,23364,displacement,provável,provável,valid,
semantic__displacement__23468,23468,displacement,provável,provável,valid,
semantic__displacement__23470,23470,displacement,provável,provável,valid,
semantic__displacement__23494,23494,displacement,provável,provável,valid,
semantic__displacement__23502,23502,displacement,provável,provável,valid,
semantic__displacement__23503,23503,displacement,provável,provável,valid,
semantic__displacement__23505,23505,displacement,provável,provável,valid,
semantic__displacement__23614,23614,displacement,provável,provável,valid,
semantic__displacement__23637,23637,displacement,provável,provável,valid,
semantic__displacement__23697,23697,displacement,provável,provável,valid,
semantic__displacement__23811,23811,displacement,provável,provável,valid,
semantic__displacement__23875,23875,displacement,provável,provável,valid,
semantic__displacement__23876,23876,displacement,provável,provável,valid,
semantic__displacement__23953,23953,displacement,provável,provável,valid,
semantic__displacement__23957,23957,displacement,provável,provável,valid,
semantic__displacement__23962,23962,displacement,provável,provável,valid,
semantic__displacement__24199,24199,displacement,provável,provável,valid,
semantic__displacement__24200,24200,displacement,provável,provável,valid,
semantic__displacement__24303,24303,displacement,provável,provável,valid,
semantic__displacement__24315,24315,displacement,provável,provável,valid,
semantic__displacement__24376,24376,displacement,provável,provável,valid,
semantic__displacement__24488,24488,displacement,provável,provável,valid,
semantic__displacement__24501,24501,displacement,provável,provável,valid,
semantic__displacement__24541,24541,displacement,provável,provável,valid,
semantic__displacement__24577,24577,displacement,provável,provável,valid,
semantic__displacement__24650,24650,displacement,provável,provável,valid,
semantic__displacement__24651,24651,displacement,provável,provável,valid,
semantic__displacement__24710,24710,displacement,provável,provável,valid,
semantic__displacement__24711,24711,displacement,provável,provável,valid,
semantic__displacement__24715,24715,displacement,provável,provável,valid,
semantic__displacement__24717,24717,displacement,provável,provável,valid,
semantic__displacement__24718,24718,displacement,provável,provável,valid,
semantic__displacement__24723,24723,displacement,provável,provável,valid,
semantic__displacement__24725,24725,displacement,provável,provável,valid,
semantic__displacement__24726,24726,displacement,provável,provável,valid,
semantic__displacement__24729,24729,displacement,provável,provável,valid,
semantic__displacement__24731,24731,displacement,provável,provável,valid,
semantic__displacement__24736,24736,displacement,provável,provável,valid,
semantic__displacement__24741,24741,displacement,provável,provável,valid,
semantic__displacement__24742,24742,displacement,provável,provável,valid,
semantic__displacement__24750,24750,displacement,provável,provável,valid,
semantic__displacement__24752,24752,displacement,provável,provável,valid,
semantic__displacement__24755,24755,displacement,provável,provável,valid,
semantic__displacement__24895,24895,displacement,provável,provável,valid,
semantic__displacement__24974,24974,displacement,provável,provável,valid,
semantic__displacement__25102,25102,displacement,provável,provável,valid,
semantic__displacement__25104,25104,displacement,provável,provável,valid,
semantic__displacement__25136,25136,displacement,provável,provável,valid,
semantic__displacement__25168,25168,displacement,provável,provável,valid,
semantic__displacement__25248,25248,displacement,provável,provável,valid,
semantic__displacement__25373,25373,displacement,provável,provável,valid,
semantic__displacement__25382,25382,displacement,provável,provável,valid,
semantic__displacement__25483,25483,displacement,provável,provável,valid,
semantic__displacement__25506,25506,displacement,provável,provável,valid,
semantic__displacement__25507,25507,displacement,provável,provável,valid,
semantic__displacement__25508,25508,displacement,provável,provável,valid,
semantic__displacement__25510,25510,displacement,provável,provável,valid,
semantic__displacement__25512,25512,displacement,provável,provável,valid,
semantic__displacement__25516,25516,displacement,provável,provável,valid,
semantic__displacement__25520,25520,displacement,provável,provável,valid,
semantic__displacement__25522,25522,displacement,provável,provável,valid,
semantic__displacement__25523,25523,displacement,provável,provável,valid,
semantic__displacement__25534,25534,displacement,provável,provável,valid,
semantic__displacement__25535,25535,displacement,provável,provável,valid,
semantic__displacement__25565,25565,displacement,provável,provável,valid,
semantic__displacement__25567,25567,displacement,provável,provável,valid,
semantic__displacement__25569,25569,displacement,provável,provável,valid,
semantic__displacement__25572,25572,displacement,provável,provável,valid,
semantic__displacement__25577,25577,displacement,provável,provável,valid,
semantic__displacement__25579,25579,displacement,provável,provável,valid,
semantic__displacement__25722,25722,displacement,provável,provável,valid,
semantic__displacement__25760,25760,displacement,provável,provável,valid,
semantic__displacement__25853,25853,displacement,provável,provável,valid,
semantic__displacement__25938,25938,displacement,provável,provável,valid,
semantic__displacement__25956,25956,displacement,provável,provável,valid,
semantic__displacement__26013,26013,displacement,provável,provável,valid,
semantic__displacement__26014,26014,displacement,provável,provável,valid,
semantic__displacement__26057,26057,displacement,provável,provável,valid,
semantic__displacement__26079,26079,displacement,provável,provável,valid,
semantic__displacement__26147,26147,displacement,provável,provável,valid,
semantic__displacement__26149,26149,displacement,provável,provável,valid,
semantic__displacement__26157,26157,displacement,provável,provável,valid,
semantic__displacement__26158,26158,displacement,provável,provável,valid,
semantic__displacement__26221,26221,displacement,provável,provável,valid,
semantic__displacement__26332,26332,displacement,provável,provável,valid,
semantic__displacement__26377,26377,displacement,provável,provável,valid,
semantic__displacement__26380,26380,displacement,provável,provável,valid,
semantic__displacement__26382,26382,displacement,provável,provável,valid,
semantic__displacement__26383,26383,displacement,provável,provável,valid,
semantic__displacement__26388,26388,displacement,provável,provável,valid,
semantic__displacement__26392,26392,displacement,provável,provável,valid,
semantic__displacement__26397,26397,displacement,provável,provável,valid,
semantic__displacement__26550,26550,displacement,provável,provável,valid,
semantic__displacement__26551,26551,displacement,provável,provável,valid,
semantic__displacement__26553,26553,displacement,provável,provável,valid,
semantic__displacement__26556,26556,displacement,provável,provável,valid,
semantic__displacement__26559,26559,displacement,provável,provável,valid,
semantic__displacement__26561,26561,displacement,provável,provável,valid,
semantic__displacement__26563,26563,displacement,provável,provável,valid,
semantic__displacement__26838,26838,displacement,provável,provável,valid,
semantic__displacement__26906,26906,displacement,provável,provável,valid,
semantic__displacement__27030,27030,displacement,provável,provável,valid,
semantic__displacement__27382,27382,displacement,provável,provável,valid,
semantic__displacement__27383,27383,displacement,provável,provável,valid,
semantic__displacement__27384,27384,displacement,provável,provável,valid,
semantic__displacement__27387,27387,displacement,provável,provável,valid,
semantic__displacement__27391,27391,displacement,provável,provável,valid,
semantic__displacement__27392,27392,displacement,provável,provável,valid,
semantic__displacement__27396,27396,displacement,provável,provável,valid,
semantic__displacement__27399,27399,displacement,provável,provável,valid,
semantic__displacement__27475,27475,displacement,provável,provável,valid,
semantic__displacement__27476,27476,displacement,provável,provável,valid,
semantic__displacement__27479,27479,displacement,provável,provável,valid,
semantic__displacement__27482,27482,displacement,provável,provável,valid,
semantic__displacement__27502,27502,displacement,provável,provável,valid,
semantic__displacement__27638,27638,displacement,provável,provável,valid,
semantic__displacement__27640,27640,displacement,provável,provável,valid,
semantic__displacement__27641,27641,displacement,provável,provável,valid,
semantic__displacement__27644,27644,displacement,provável,provável,valid,
semantic__displacement__27647,27647,displacement,provável,provável,valid,
semantic__displacement__27650,27650,displacement,provável,provável,valid,
semantic__displacement__27652,27652,displacement,provável,provável,valid,
semantic__displacement__27656,27656,displacement,provável,provável,valid,
semantic__displacement__27659,27659,displacement,provável,provável,valid,
semantic__displacement__27681,27681,displacement,provável,provável,valid,
semantic__displacement__27793,27793,displacement,provável,provável,valid,
semantic__displacement__27976,27976,displacement,provável,provável,valid,
semantic__displacement__28119,28119,displacement,provável,provável,valid,
semantic__displacement__28122,28122,displacement,provável,provável,valid,
semantic__displacement__28142,28142,displacement,provável,provável,valid,
semantic__displacement__28143,28143,displacement,provável,provável,valid,
semantic__displacement__28163,28163,displacement,provável,provável,valid,
semantic__displacement__28216,28216,displacement,provável,provável,valid,
semantic__displacement__28309,28309,displacement,provável,provável,valid,
semantic__displacement__28337,28337,displacement,provável,provável,valid,
semantic__displacement__28383,28383,displacement,provável,provável,valid,
semantic__displacement__28425,28425,displacement,provável,provável,valid,
semantic__displacement__28484,28484,displacement,provável,provável,valid,
semantic__displacement__28486,28486,displacement,provável,provável,valid,
semantic__displacement__28489,28489,displacement,provável,provável,valid,
semantic__displacement__28493,28493,displacement,provável,provável,valid,
semantic__displacement__28496,28496,displacement,provável,provável,valid,
semantic__displacement__28498,28498,displacement,provável,provável,valid,
semantic__displacement__28500,28500,displacement,provável,provável,valid,
semantic__displacement__28501,28501,displacement,provável,provável,valid,
semantic__displacement__28505,28505,displacement,provável,provável,valid,
semantic__displacement__28506,28506,displacement,provável,provável,valid,
semantic__displacement__28508,28508,displacement,provável,provável,valid,
semantic__displacement__28510,28510,displacement,provável,provável,valid,
semantic__displacement__28513,28513,displacement,provável,provável,valid,
semantic__displacement__28581,28581,displacement,provável,provável,valid,
semantic__displacement__28608,28608,displacement,provável,provável,valid,
semantic__displacement__28609,28609,displacement,provável,provável,valid,
semantic__displacement__28612,28612,displacement,provável,provável,valid,
semantic__displacement__28613,28613,displacement,provável,provável,valid,
semantic__displacement__28617,28617,displacement,provável,provável,valid,
semantic__displacement__28618,28618,displacement,provável,provável,valid,
semantic__displacement__28622,28622,displacement,provável,provável,valid,
semantic__displacement__28624,28624,displacement,provável,provável,valid,
semantic__displacement__28627,28627,displacement,provável,provável,valid,
semantic__displacement__28629,28629,displacement,provável,provável,valid,
semantic__displacement__28672,28672,displacement,provável,provável,valid,
semantic__displacement__28692,28692,displacement,provável,provável,valid,
semantic__displacement__28885,28885,displacement,provável,provável,valid,
semantic__displacement__28888,28888,displacement,provável,provável,valid,
semantic__displacement__28891,28891,displacement,provável,provável,valid,
semantic__displacement__28893,28893,displacement,provável,provável,valid,
semantic__displacement__28895,28895,displacement,provável,provável,valid,
semantic__displacement__28896,28896,displacement,provável,provável,valid,
semantic__displacement__28899,28899,displacement,provável,provável,valid,
semantic__displacement__28902,28902,displacement,provável,provável,valid,
semantic__displacement__28941,28941,displacement,provável,provável,valid,
semantic__displacement__28962,28962,displacement,provável,provável,valid,
semantic__displacement__28963,28963,displacement,provável,provável,valid,
semantic__displacement__28965,28965,displacement,provável,provável,valid,
semantic__displacement__28969,28969,displacement,provável,provável,valid,
semantic__displacement__28973,28973,displacement,provável,provável,valid,
semantic__displacement__28974,28974,displacement,provável,provável,valid,
semantic__displacement__28977,28977,displacement,provável,provável,valid,
semantic__displacement__28978,28978,displacement,provável,provável,valid,
semantic__displacement__28981,28981,displacement,provável,provável,valid,
semantic__displacement__29023,29023,displacement,provável,provável,valid,
semantic__displacement__29026,29026,displacement,provável,provável,valid,
semantic__displacement__29040,29040,displacement,provável,provável,valid,
semantic__displacement__29080,29080,displacement,provável,provável,valid,
semantic__displacement__29117,29117,displacement,provável,provável,valid,
semantic__displacement__29221,29221,displacement,provável,provável,valid,
semantic__displacement__29379,29379,displacement,provável,provável,valid,
semantic__displacement__29400,29400,displacement,provável,provável,valid,
semantic__displacement__29405,29405,displacement,provável,provável,valid,
semantic__displacement__29432,29432,displacement,provável,provável,valid,
semantic__displacement__29437,29437,displacement,provável,provável,valid,
semantic__displacement__29519,29519,displacement,provável,provável,valid,
semantic__displacement__29520,29520,displacement,provável,provável,valid,
semantic__displacement__29609,29609,displacement,provável,provável,valid,
semantic__displacement__29688,29688,displacement,provável,provável,valid,
semantic__displacement__29700,29700,displacement,provável,provável,valid,
semantic__displacement__29753,29753,displacement,provável,provável,valid,
semantic__displacement__29754,29754,displacement,provável,provável,valid,
semantic__displacement__29799,29799,displacement,provável,provável,valid,
semantic__displacement__29859,29859,displacement,provável,provável,valid,
semantic__displacement__29877,29877,displacement,provável,provável,valid,
semantic__displacement__30028,30028,displacement,provável,provável,valid,
semantic__displacement__30030,30030,displacement,provável,provável,valid,
semantic__displacement__30061,30061,displacement,provável,provável,valid,
semantic__displacement__30160,30160,displacement,provável,provável,valid,
semantic__displacement__30302,30302,displacement,provável,provável,valid,
semantic__displacement__30430,30430,displacement,provável,provável,valid,
semantic__displacement__30511,30511,displacement,provável,provável,valid,
semantic__displacement__30546,30546,displacement,provável,provável,valid,
semantic__displacement__30548,30548,displacement,provável,provável,valid,
semantic__displacement__30603,30603,displacement,provável,provável,valid,
semantic__displacement__30608,30608,displacement,provável,provável,valid,
semantic__displacement__30679,30679,displacement,provável,provável,valid,
semantic__displacement__30680,30680,displacement,provável,provável,valid,
semantic__displacement__30687,30687,displacement,provável,provável,valid,
semantic__displacement__30689,30689,displacement,provável,provável,valid,
semantic__displacement__30690,30690,displacement,provável,provável,valid,
semantic__displacement__30693,30693,displacement,provável,provável,valid,
semantic__displacement__30698,30698,displacement,provável,provável,valid,
semantic__displacement__30700,30700,displacement,provável,provável,valid,
semantic__displacement__30702,30702,displacement,provável,provável,valid,
semantic__displacement__30705,30705,displacement,provável,provável,valid,
semantic__displacement__30708,30708,displacement,provável,provável,valid,
semantic__displacement__30711,30711,displacement,provável,provável,valid,
semantic__displacement__30713,30713,displacement,provável,provável,valid,
semantic__displacement__30716,30716,displacement,provável,provável,valid,
semantic__displacement__30718,30718,displacement,provável,provável,valid,
semantic__displacement__30719,30719,displacement,provável,provável,valid,
semantic__displacement__30725,30725,displacement,provável,provável,valid,
semantic__displacement__30730,30730,displacement,provável,provável,valid,
semantic__displacement__30735,30735,displacement,provável,provável,valid,
semantic__displacement__30739,30739,displacement,provável,provável,valid,
semantic__displacement__30810,30810,displacement,provável,provável,valid,
semantic__displacement__30891,30891,displacement,provável,provável,valid,
semantic__displacement__30995,30995,displacement,provável,provável,valid,
semantic__displacement__31002,31002,displacement,provável,provável,valid,
semantic__displacement__31004,31004,displacement,provável,provável,valid,
semantic__displacement__31006,31006,displacement,provável,provável,valid,
semantic__displacement__31008,31008,displacement,provável,provável,valid,
semantic__displacement__31011,31011,displacement,provável,provável,valid,
semantic__displacement__31013,31013,displacement,provável,provável,valid,
semantic__displacement__31015,31015,displacement,provável,provável,valid,
semantic__displacement__31017,31017,displacement,provável,provável,valid,
semantic__displacement__31019,31019,displacement,provável,provável,valid,
semantic__displacement__31023,31023,displacement,provável,provável,valid,
semantic__displacement__31024,31024,displacement,provável,provável,valid,
semantic__displacement__31026,31026,displacement,provável,provável,valid,
semantic__displacement__31029,31029,displacement,provável,provável,valid,
semantic__displacement__31032,31032,displacement,provável,provável,valid,
semantic__displacement__31033,31033,displacement,provável,provável,valid,
semantic__displacement__31097,31097,displacement,provável,provável,valid,
semantic__displacement__31113,31113,displacement,provável,provável,valid,
semantic__displacement__31114,31114,displacement,provável,provável,valid,
semantic__displacement__31115,31115,displacement,provável,provável,valid,
semantic__displacement__31180,31180,displacement,provável,provável,valid,
semantic__displacement__31206,31206,displacement,provável,provável,valid,
semantic__displacement__31312,31312,displacement,provável,provável,valid,
semantic__displacement__31313,31313,displacement,provável,provável,valid,
semantic__displacement__31316,31316,displacement,provável,provável,valid,
semantic__displacement__31321,31321,displacement,provável,provável,valid,
semantic__displacement__31322,31322,displacement,provável,provável,valid,
semantic__displacement__31323,31323,displacement,provável,provável,valid,
semantic__displacement__31326,31326,displacement,provável,provável,valid,
semantic__displacement__31327,31327,displacement,provável,provável,valid,
semantic__displacement__31330,31330,displacement,provável,provável,valid,
semantic__displacement__31674,31674,displacement,provável,provável,valid,
semantic__displacement__31717,31717,displacement,provável,provável,valid,
semantic__displacement__31814,31814,displacement,provável,provável,valid,
semantic__displacement__31869,31869,displacement,provável,provável,valid,
semantic__displacement__31934,31934,displacement,provável,provável,valid,
semantic__displacement__31951,31951,displacement,provável,provável,valid,
semantic__displacement__31962,31962,displacement,provável,provável,valid,
semantic__displacement__32016,32016,displacement,provável,provável,valid,
semantic__displacement__32023,32023,displacement,provável,provável,valid,
semantic__displacement__32154,32154,displacement,provável,provável,valid,
semantic__displacement__32278,32278,displacement,provável,provável,valid,
semantic__displacement__32408,32408,displacement,provável,provável,valid,
semantic__displacement__32409,32409,displacement,provável,provável,valid,
semantic__displacement__32412,32412,displacement,provável,provável,valid,
semantic__displacement__32524,32524,displacement,provável,provável,valid,
semantic__displacement__32532,32532,displacement,provável,provável,valid,
semantic__displacement__32652,32652,displacement,provável,provável,valid,
semantic__displacement__32761,32761,displacement,provável,provável,valid,
semantic__displacement__32794,32794,displacement,provável,provável,valid,
semantic__displacement__32818,32818,displacement,provável,provável,valid,
semantic__displacement__32820,32820,displacement,provável,provável,valid,
semantic__displacement__32821,32821,displacement,provável,provável,valid,
